,issuekey,storypoints,context
0,29688087,1,update template website merge request relate goal automatically add relevant detail possible label ping etc improve clarity issue reduce groom time ensure issue contain the five w request moscow information possible implementation detail update default mr template explore use checklist mr template
1,29682716,1,make sure capture advanced search feature feature comparison page this raise pm engineering meeting agenda it advanced global search sid we need add feature comparison page let check item miss sid which plan ca find add task add elastic search feature comparison page check miss feature comparison page
2,29644971,1,propose new ia brand digital handbook goal propose new ia brand digital handbook content include exist content foreseeable content update may require migrate brand digital content currently spread team page new centralized brand digital handbook location some content apply entire brand digital team share label content specific brand design embrace handbook ia convention stray strategic intent solve integration handbook section page cros link make easy user look content old location find content new location cros link optimize ia content stakeholder and team avoid duplicate content possible announce change appropriate channel propose task x team identify exist brand digital content x shane tbd partner facilitate collaborative ia exercise mural figma digital post represent existing foreseeable content simply organize content site map arrow represent cross link x create spreadsheet topic person handle x team review x implement follow issues mr how contribute if additional idea comment mention description add issue start new thread idea topic keep comment relevant thread as discussion evolve brand team review add approve suggestion description mark thread mural board link mural board visual page hierarchy spreadsheet pages spreadsheet page complete responsible google doc content migration
3,29494181,1,cache pipeline update note this mr implement after look initial number additional time take additional cache push pull file second push second pull eat gain cause eliminate yarn install take second this indicate yarn npm network download time normally fast probably cdn etc yarn optimization fast download unzip file disk offer opportunity cache docker we currently download cache like bundler vendor directory contain gem this probably easy quick win save second reduce possibility flaky build download happen fail network etc issue i sure local pass cache proxy potential improvement small probably second job need pros easy implement low risk gem
4,29437529,1,disable remain unnecessary job pipeline merge master similar disable remain quality spec related job run pipeline master guarantee run merge request the job run merge master build deploy
5,29358963,1,disable unnecessary job pipeline merge master as discuss currently run job mr merge master since direct commit master allow mr merge pipeline pass sufficient run job mr pipeline this improve pipeline speed eliminate job master need run commit run merge request see similar follow work
6,29336665,3,propose a b testing framework spike goal propose a b testing framework testing conversion mvc iterate learn increase conversion fast apple apple datum compare time period requirement collaborate appropriate stakeholder mvc a b test solution propose task collaborate identify potential requirement set mvc requirement collaborate brainstorm technology solution consider build buy propose solution follow issue create a b testing framework testing conversion mvc iterate learn increase conversion fast apple apple datum compare time period co design develop test solution conversion mvc
7,29315321,4,demo landing page conversion mvc goals increase demo landing page conversion rate collaborative data drive mvc requirement must have co design improved compliant solution co design conversion drive mvc meet exceed design usability current state solution the mvc inform conversion good practice marketing strategy brand website standard consider page speed content form optimization set kpis set mvc kpis order test positive negative impact change especially marketing kpi how change negatively affect experience metric validate performance if testing prove mvc positive change share demonstrable datum merge ensure health monitoring reporting share change event document share change event result relevant gitlab team should have could have wo nt have non cohesive demo experience ensure new landing page experience align overall demo workflow continuous content design experience kpi design kr increase demo landing page conversion rate current state benchmark conversion rate unique pageview qtd unique submit event propose tasks wip conversion audit recommendation shane x kpi planning mvc requirements x iterative co design x build page x test if success merge monitor report create follow issue need please leave label issue
8,29310187,4,home page conversion mvc goal increase home page conversion rate collaborative data drive mvc requirement co design informed solution co design conversion drive mvc meet exceed design usability current state solution the mvc inform conversion good practice marketing strategy brand website standard set kpis set mvc kpis order test positive negative impact change especially marketing kpi how change negatively affect experience metric validate performance if testing prove mvc positive change share demonstrable datum merge ensure health monitoring reporting share change event document share change event result relevant gitlab team should have propose task x conversion audit recommendation kpi planning mvc requirements iterative co design development test if success merge monitor report create follow issue need please leave label issue
9,29244082,2,github azure devops link section comparison page acceptance criteria the logo link relate tab result page x click azure devop logo create column link x url hash manually navigable ie type url manually link spot for apply row github azure problem statement the github azure devops logo link page page the logo comparison chart deep link section relevant for example click github logo package there problem paste link package click cc
10,28955401,4,add cta global website nav goal increase online conversion add action cta element global nav requirement must stand cta element next gitlab logo cta stand element global nav co design informed solution co design conversion drive mvc meet exceed design usability current state solution the mvc inform conversion good practice marketing strategy brand website standard stand cta element pick cta try impact kpi set kpis set mvc kpis order test positive negative impact change especially marketing kpi for example change element require fit new cta negatively impact experience metric validate performance if testing prove mvc positive change share demonstrable datum merge implement health monitoring reporting share change event document share change event result relevant gitlab team should ability opt cta for example important content funnel primary goal content download task x kpis add pageview month x wip co design x dev test
