,issuekey,storypoints,context
0,80284911,4,meltano invoke select invalidate catalog cache reinstall tap please read before open new issue sure search keyword issue filter regression bug label verify issue submit duplicate if submit issue tap include account detail target detail entity select meltano select select entity bug relate specific entity elt command run output meltano elt command log pretty long add log snippet meltano project add link issue what current bug behavior tap cache property meltano invoke select tap property change meltano install what expect correct behavior when run meltano install tap property cache invalidate meltano invoke select effectively rediscover tap property step reproduce install tap meltano install meltano invoke tap custom tap update tap custom tap repo new schema property meltano install tap custom tap meltano invoke tap custom tap relevant log screenshot after run meltano install extractor tap toast meltano level debug invoke tap toast debug create engine project object debug create configuration run tap toast debug could find extractor tap toast skip debug could find extractor tap toast skipping debug could find extractor tap toast skip debug use cache catalog file possible fix accord slack conversation meltano invoke select logic invalidate cache other option remove cache run meltano install default optional cli flag further regression test ensure automatically catch similar issue future write additional adequate test case submit test result test result review person team
1,79729839,8,add superset plugin bash meltano add analyzer superset meltano invoke superset db upgrade run automatically meltano invoke superset fab create admin meltano invoke superset init run automatically meltano invoke superset run meltano manage superset configuration allow value set key automatically generate point superset env var user able set meltano config superset set path use config file ideally meltano able inject database connection string correspond loader directly superset need manage place possibly setting
2,79000530,4,let plugin account python version the airflow currently apache constraint file build specifically python regardless version actually with airflow ok constraint file actually valid case airflow this see pipeline one way solve let environment variable reference like yaml apache
3,78832542,4,document manage incremental replication state persistent system database as i write slack note workaround state management ephemeral system database meltano elt meltano schedule run argument run specific state run state dump current state instead run underlie pipeline serverless elt wrapper download state run pipeline state dump current state local ephemeral system database file state upload new state
4,77710021,8,pipelines ui let arbitrary cron expression choose schedule interval meltano schedule support arbitrary cron expression mean hour the ui support create new pipeline edit exist at time interval correctly update to provide good user experience i aj think preview occurrence similar user ensure cron expression valid meet intend schedule
5,77189415,4,remove flakehell long maintain add maintainer archive project since long maintain away start directly the doc likely come handy
6,76599958,8,reuse parent plugin installation directory match prevent venv duplication original description click when plugin inherit package instal venvs extractor tap gitlab extractor tap gitlab inherit reuse package disk speed meltano install reduce installation footprint one way accomplish plugin share share installation directory path hash transform valid directory the result dirname pretty unwieldy hard find give plugin installation directory browse filesystem look add command print path help cost alternatively plugin fall parent installation dir match extractor tap gitlab tap gitlab inherit change get extractor tap gitlab inherit note directory name correspond plugin project name know unique map plugin inherit directly discoverable plugin tap postgre db tap postgre db inherit tap postgre plugin exist project use parent plugin installation directory refer multiple variant this approach consistent current behavior plugin dir name match project plugin name addition inheritance overridden i think limitation apply plugin share common ancestor project share acceptable update summary there path forward pro con there couple relate issue matter overall complex simple solution the simple solution use option trigger leverage installation internally meltano this rule apply plugin inherit define if define different plugin base parent meaing unique venv pseudocode py def string get venv plugin use no parent use unique venv plugin return use parent venv plugin inherit difference return default unique venv plugin return pro it work automatically user exist project definition it speed installation project use project con this solve it solve detect change it able solve inheritance plugin different type instance scenario describe desirable dbt sqlfluff share venv this tricky imagine solve inheritance transformer plugin instance utility plugin in theory work implication broad applicable diverse utility fundamentally different function configuration option it solve reconcile plugin name venvs plugin rename it solve happen identical not common use case possible resolution strategy in sequence want solve simple case describe this probably solve venv duplication issue average project to solve drift issue describe leave marker file venv page installation text text then check marker file execution if differ current value raise warning error prompt user reinstall to resolve complex venv sharing use case describe expand spec plugin inherit share venv plugin have inherit type functionality config command etc more detail alternative presumably solution stack drift detection issue
7,76434934,4,health endpoint require auth the healthcheck endpoint api health return request curl
8,76109014,8,environment variable substitution work array value what current bug behavior environment variable file array what expect correct behavior the yaml parser traverse array substitute environment variable it nice add custom yaml variable support parser var database step reproduce in file try use environement variable array relevant log screenshot plugin extractor tap mysql variant transferwise pipelinewise tap mysql config host host user root database select metadata replication method database work object but work select array possible fix not sure sorry further regression test ensure automatically catch similar issue future write additional adequate test case submit test result test result review person team
9,74578751,8,let project plugin definition config define multiple individual yaml file instead as i write i think allow user define project tap target yaml file instead have live select metadata schema config property grow large these file live project extractor tap yaml variant meltano select metadata schema config we need support variant subdirectory case single variant plugin exist project go custom plugin update late spec description in specify include directory yaml plugin schedule or explicitly exact file path yaml connector data connector business schedule prod plugin schedule and companion file define yaml connector data plugin extractor loader yml connector business plugin extractor loader yml schedule prod schedule additional info the include file spec exception level entry like permit rather establish priority file declaration collision treat error instance file declare extractor tap gitlab
