,issuekey,storypoints,context
0,91083357,100,register view update gdbmidebugger original reporter info mantis small ccrause reporter christo crause description a suspect effect gdbmidebugger update register information evaluation although change register entry mark modify property check updateformat to fix i change set modified property change entry datavalidity ddsinvalid patch attach mantis conversion info mantis id version svn fix version fix revision monitor dimitrios chr ioannidis target version
1,91076108,200,use build lazarus result access violation original reporter info mantis small curiouskit reporter gareth moreton description when attempt build lazarus compiler raise access violation ide ide enter directory documents programming lazarus ide an unhandled exception occur eaccessviolation access violation line svninpath line paramsvalid line gitrevisionfromgitcommit line main line revisioninc error leave directory documents programming lazarus ide error step reproduce with date file lazarus fpc attempt build lazarus follow command line clean replace directory compiler executable get instal additional information the compiler build follow command line distclean install find attach error log generate specify command mantis conversion info mantis id os microsoft windows os build professional build platform
2,91055849,100,remove cc license icon lcl original reporter info mantis small reporter ondrej pokorny description every lcl application include icon famfamfam silk icon set license creative commons attribution license as result lcl application acknowledge break cc license lcl advertise license static link exception true lcl include cc license icon the cc license icon remove lcl additional information the icon locate lcl image automatically link lcl final executable res file mantis conversion info mantis id version svn fix revision monitor dezlov denis kozlov target version
3,91055456,100,modal dialog parent change original reporter info mantis small reporter jim kueneman description critical issue lazarus usable os the change code find parent window modal dialog form cause issue os x critical the dialog window os x window manager cause system dialog show modal dialog push z order hang application this apparent lazarus ide step reproduce subsequent message mantis conversion info mantis id os os x os build all platform apple version fix revision monitor jimkueneman jim kueneman target version
4,91054557,200,error compile customdrawn widgetset original reporter info mantis small bart reporter bart broersma description compile customdrawn widgetset result fatal error error wrong number parameter specify drawbutton step reproduce create new set widgetset build additional information this regression compare fix branch mantis conversion info mantis id os window os build build platform version svn fix revision target version
5,91052847,100,paint issue original reporter info mantis small reporter c western description in attached project push button effect if line texth replace texth focus rectangle draw additional information this appear relate zeljko mon apr line fix crash gtkdevicecontext widget map use default root win drawable issue cause actual program stop draw focus rectangle follow mouse event mantis conversion info mantis id os fedora platform version svn fix revision
6,91052380,100,set z order object work regression original reporter info mantis small reporter mike sapsard description z order depend order object file the attached example show button comboboxe the z order lfm file when form reduce width drag right comboboxe slide they slide right clicking change z order object begin end block file step reproduce run attached file additional information there bug report patch fix related problem this accidental regression mantis conversion info mantis id os linux mint os build platform pc version monitor windy mike sapsard martin friebe mike thompson
7,91050992,100,showcalendarpopup crash app perform form maximize linux qt original reporter info mantis small bart reporter bart broersma description when showcalendarpopup current form maximize crash the app get sigabrt memorydump this bug i unable test qt windows step reproduce unzip build attach sample in project options switch qt widgetset run program console click calendarpopup omit maximize form click wait app a memory stacktrace dump console additional information i attach bot qt crash dump appear system mantis conversion info mantis id os linux os build fedora core build platform version svn fix revision monitor alexsander alexsander target version
8,91050246,100,synedit synpassyn miss coloring original reporter info mantis small reporter cudatext man description token float number now token bad future i want token code maybe syncppsyn same mantis conversion info mantis id version fix version svn fix revision target version
9,91104187,100,report fire frrepenterrect event launch design mode original reporter info mantis small reporter nacho asensio description hi i update lazarus sourceforge version if i launch report designreport lazreport i report fire frrepenterrect event if i simply change designreport use showreport fire event work correctly it work fine previous version compile lazarus i work event order design image vary database field value important if i work designreport work i work showreport fire event perfectly my code pascal procedure tobject var ipos integer sinforme string begin finformes fdatos begin try qconsulta active false qconsulta informe deseas mostrar el informe detallado mtconfirmation mbyesno mryes begin sinforme fichas de qconsulta zrecetas end begin sinforme ipos zrecetas ipos begin qconsulta ipos end begin qconsulta zrecetas end qconsulta categoria nombre end qconsulta active true disablecontrol frrep sinforme frrep showreport se pudo mostrar el listado end end end step reproduce write program button launch report tfrpictureview put designreport showreport put sample memo text tfrpictureview change enterrect event freport order place breakpoint when push showreport enterrect breakpoint when push designreport push eye lazreport button order report lazarus fire enterrect event additional information i send sample program if i compile previous lazarus work fine lazarus designreport bad work mantis conversion info mantis id os windows os build build svn platform version fix version svn fix revision target version
10,91049413,100,av move ibconnection component original reporter info mantis small jesus reporter jesus reyes description after update move ibconnection component drop form designer cause av step reproduce create new application from sqldb palette tab drop tibconnection form designer move tibconnection drag drop av immediately occur bt additional information additional information addcomponent tibconnection parent parent a tibconnection tpkgmanager addunitdependenciesforcomponentclasse add project dependency sqldblaz tpkgmanager addunitdependenciesforcomponentclasse extend uses ibconnection teventscodetool completecomponent curcomponent tibconnection tapplication handleexception access violation stack trace line line line line line line line include line include line include line line line line a mantis conversion info mantis id os linux os build generic build platform version svn fix revision monitor deepaak target version
11,91049411,100,set cause access violation original reporter info mantis small reporter dennis fehr description type click away edit ok crash mantis conversion info mantis id build m version svn fix revision monitor raid dennis fehr target version
12,91049053,100,cairocanvas repair clipping original reporter info mantis small petr reporter description add miss gdkcairocanvas ignore controls coordinate paint parent position mantis conversion info mantis id build trunk version svn fix version svn fix revision target version
13,91049051,100,cairocanvas wordbreak implementation original reporter info mantis small petr reporter description in cairocanvas implente wordbreak mantis conversion info mantis id build trunk version svn fix version svn fix revision target version
14,91093641,100,fbadmin fbeventmonitor pqeventmonitor sqldblibraryloader available fpc original reporter info mantis small reporter reinier olislagers description the fbadmin fbeventmonitor pqeventmonitor sqldblibraryloader component available fpc the attached patch laz trunk laz add compilation support request application trunk especially branch include end user i include merge request wiki wiki thank lot additional information verified patch work compile show component project component form compile laz trunk windows laz windows sorry propose previous patch allow compilation i check component actually available just confirm stock lazarus stable install search ppu file fpc fbadmin fbeventmonitor pqeventmonitor sqldblibraryloader mantis conversion info mantis id os windows os build windows build platform compiler version svn fix version fix revision target version
15,91046543,200,error can find db registerfcl original reporter info mantis small wp reporter description update lazarus trunk fpc fpcup run new lazarus compile fail fatal can find db registerfcl package fcl mantis conversion info mantis id os os build windows platform version svn
16,91046518,200,tlistview clear list index bound original reporter info mantis small reporter sylvain description hi i get treeview select option select i display item tlistview each time i select option treeview i clear listview tlistview clear generate new item tlistview item add this process work long i select item tlistview if i select item tlistview tlistview clear show failure message list index index bound index index select item select item tlistview anymore thank additional information lazarus fpc revision svn mantis conversion info mantis id os windows vista
17,91046480,200,directory delete link original reporter info mantis small reporter khvalera description function deletedirectory delete directory link mantis conversion info mantis id os agilialinux os build platform version fix version svn fix revision monitor khvalera khvalera
18,91046415,100,patch lazreport property zoom object barcode original reporter info mantis small reporter sergey description the function getsaveproperty line pascal tkfloat begin oldsep decimalseparator decimalseparator result prop decimalseparator oldsep end replace tkfloat begin s prop s thousandseparator rfreplaceall rfignorecase result decimalseparator rfreplaceall rfignorecase end the function line pre tkfloat prop replace tkfloat begin s decimalseparator rfreplaceall rfignorecase prop end mantis conversion info mantis id version fix version svn fix revision target version
19,91046363,100,findallfile work original reporter info mantis small bonmario reporter mario bonati description cause modifie tfilesearcher findallfile work i upload patch thank mario mantis conversion info mantis id os windows xp os build build lazarus m fpc platform windows version svn fix revision
20,91046317,100,drawtext output different bitmap canvas form canvas original reporter info mantis small reporter yurii salyzhyn description drawtext output different bitmap canvas form canvas string combine arabic symbol linux qt see attach string like pa تنش show proper way linux windows خطأ نسبي مایع تحقیق step reproduce create new project add procedure pascal procedure tobject begin bitmap tbitmap create bitmap width bitmap height end procedure tobject var s string r trect begin s خطأ نسبي r handle r canvas handle r draw bitmap end mantis conversion info mantis id os kubuntu os build build platform version svn fix revision
21,91046154,100,tfilesearcher different result findfirst findnext original reporter info mantis small bonmario reporter mario bonati description find problem windows error the problem search windows different result tfilesearcher findfirst findnext i upload test program create new directory create directory file extension file extension list file contain directory tfilesearcher findfirst findnext mask the result different tfilesearcher file extension i think correct linux windows thank mario mantis conversion info mantis id os windows xp os build build lazarus m fpc platform windows version svn fix revision monitor mario bonati
22,91046108,100,tfilesearcher symlink linux original reporter info mantis small bonmario reporter mario bonati description attach project search directory when run ubuntu bit go i think happen tfilesearcher discard symbolic link thank advance mario mantis conversion info mantis id os ubuntu linux bit os build build lazarus fpc platform linux version svn fix revision
23,91046056,200,tstringgrid line timer crash port delphi original reporter info mantis small reporter sarok attila description please stringgird form use timer idle timer write serius program regard ati mantis conversion info mantis id os windows os build xp platform pc
24,91046051,100,delphi program line help original reporter info mantis small reporter sarok attila description program simulate operation dc in delphi delphi little slow i attach complete source mantis conversion info mantis id os windows os build xp platform pc version
25,91045964,200,fatal ca find unit cairo cairocanvas original reporter info mantis small reporter stephen eaton description bare metal install lazarus message display compilation lazarus error bigide this similar error report problem appear window local repository step reproduce clean install directory delete additional information binutils dir bootstrap compiler dir lazarus shortcut shortcut fpcup fpc url fpc fpc directory lazarus directory lazarus primary config lazarus setting path lazarus url lazarus keep local change log file parameter list mantis conversion info mantis id os windows os build build platform window version svn monitor zaher zaher dirkey
26,91093426,100,correction i lcl component original reporter info mantis small reporter éderson cássio description the solution i create problem i report see the great objective reproduce real behavior component delphi aspect i report step reproduce the step respective issue number additional information in time i interested lazarus development i finally get application migrate delphi despite headache bug i eager contribute lazarus big respectable tool i know use svn sorry mistake mantis conversion info mantis id os windowsxp os build platform version
27,91045946,100,component bleed tgroupbox original reporter info mantis small paul reporter paul robinson description i tgroupboxe i effect virtual form move move visible item some click event cause nasty bleed underlie color i unused element offscreen make property bleed overwrite component this happen i click radio button shape green flash ostensibly group box come change radio button rectangle green not control affect a minimise maximize move mouse control restore i think happen step reproduce click spot spot form control cause partial bleed occur control flash usually green block partial change different color occur mantis conversion info mantis id os windows os build bit build lazarus version svn
28,91045933,100,beginupdate listview repaint component draw original reporter info mantis small reporter khvalera description beginupdate listview repaint component example attach mantis conversion info mantis id os agilialinux os build platform version
29,91045900,100,érdeke problémát fogtam nézzetek utánna esetleg intreste problem original reporter info mantis small reporter sarok attila description lazarus new program application run close program error message window right click help acce violation close and ctrl alt del kill free pascal try computer mantis conversion info mantis id os windows os build xp platform pc version
30,91045751,100,synedit currpte text selecting pressee enter undo original reporter info mantis small reporter zaher dirkey description select text press enter undo corrupted text try select text start line step reproduce open control unit after select word use example sysutils press enter new line sysutils remove undo corrupt my environment attach additional information martin respond message list it position trim trail the space restore mantis conversion info mantis id fix version svn fix revision monitor zaher zaher dirkey target version
31,91045734,100,tfilestream support unicode file name original reporter info mantis small reporter ondrej pokorny description there way create tfilestream unicode file windows the resolution simple use fileopenw filecreatew tfilestream create see project fully functional enabled filestream i use workaround great add support default tfilestream tmemorystream loadfromfile etc work filename test current lazarus step reproduce see demo project mantis conversion info mantis id os windows os build nt build platform windows nt version svn
32,91045654,100,toolbutton height equal toolbar buttonheight original reporter info mantis small reporter description i set toolbar buttonheight trigger toolbutton height i add imagelist image fill toolbar image but i fill image index toolbutton toolbutton height spontaneous jump mantis conversion info mantis id os winxp rpo russian os build platform bit version svn
33,91045624,100,implement text select all code editor mouse right click original reporter info mantis small reporter frank church description implement text select all code editor mouse right click be present facility text editor absence jarring mantis conversion info mantis id version svn fix revision monitor vfclist frank church
