issuekey,created,title,description,storypoints
106363917,2022-04-08 22:15:30.858,[GAT] Android - Device back button is not functional on Report comment screen.,"Actual Results
""Device back button is not functional on Report comment screen.""

Expected Results
""All device buttons are working when navigating within the app""

https://testers.testerwork.com/videos/7f58fa1d30f509fb53a687a43cdb954cd66607fffd15cb40a1b152726eb1887694faa3558f8a4251af79a0d6eb665421",2
106362193,2022-04-08 20:48:17.362,[GAT] iOS - The email subject and content are not correctly codified in the referral sharing,"Actual Results
""The email subject and content are not correctly codified in the referral sharing""

Expected Results
""The email subject and content are correctly codified in the referral sharing""

https://testers.testerwork.com/images/7cf80e8b0b7e86a42009fa5f2d9ebdcb8ef4095036b1038b409d3afaaeb7892f2ff90a82efa3d770bc1a2036cd6371ff

https://testers.testerwork.com/images/1a6381a3f6d286d4de2d4eccb0787620f3034691ccb37333220531b8451cad1c7454d86dcb7d15d0b80c49e146086437",2
106362187,2022-04-08 20:48:16.918,[GAT] iOS - It can be noticed that the app gets stuck on an infinite loading after the user swipes right on the 2FA modal window when updating the email address,"Actual Results
""It can be noticed that the app gets stuck on an infinite loading after the user swipes right on the 2FA modal window when updating the email address
""

Expected Results
""The app will keep working without getting stuck
""

https://testers.testerwork.com/videos/6d8070e4e6050cd0ff7c9049c0173483c83caffb7d61edf99d61bbaa700551df806232831c1cb531d401ab33b217570a",1
106362186,2022-04-08 20:48:16.825,[GAT] iOS - It can be noticed that the date of birth field is abruptly removed when the user taps on any key on the text keypad when attempting to input the date of birth,"Actual Results
""It can be noticed that the date of birth field is abruptly removed when the user taps on any key on the text keypad when attempting to input the date of birth""

Expected Results
""The date of the birth field will remain available without issues""

https://testers.testerwork.com/videos/27421bba46388e0194265aa009673b13ed1c758895d735d693b01a3695c5c15aee9c800e09856e98887d053bc8ee7c88",2
106362181,2022-04-08 20:48:15.989,[GAT] iOS - It can be noticed that the user is unable to create a post as an error is displayed when attempting to create a blog post from the profile page,"Actual Results
""It can be noticed that the user is unable to create a post as an error is displayed when attempting to create a blog post from the profile page
""

Expected Results
""The post will be created without errors
""

https://testers.testerwork.com/videos/e4c6c81d546c5d83bbaac1bde491beff8ba17e91ebaec1b9a850cdf67c6649b35d3541d72dcf2ca4c96d23d173f5d012",3
106359244,2022-04-08 18:56:54.807,Scroll position is lost when navigating back to Newsfeed / Discovery feed (Android),"<!---
Please read this!

Before opening a new issue, make sure to search for keywords in the issues
filtered by the ""T - Bug"" label and verify the issue you're about to submit isn't a duplicate.
--->

### Summary

On the Android app, the user loses previous scroll position when navigating from (e.g.) Newsfeed > Notifications > Newsfeed. 

This was reported by a user, and I independently verified.

[User report](https://www.minds.com/newsfeed/1359129081672634373)

### Steps to reproduce

- Launch the Minds app, logged in
- Navigate to the Newsfeed. Scroll down.
- Navigate to the Notifications screen.
- Navigate back to the Newsfeed.

### Platform information 

I tested on a Sony Xperia 10, Android 10, with the latest build from the Play Store.

### What is the current *bug* behavior?

- When returning to the Newsfeed, your previous scroll position is lost -- you will see the top of the Newsfeed.

### What is the expected *correct* behavior?

- When returning to the Newsfeed, your previous scroll position should be remembered -- you can continue scrolling the feed where you left off.",2
106338812,2022-04-08 15:12:24.285,Let users hide channel recommendations from the Newsfeed,"Our new in-feed channel recommendations is showing positive results for driving new channel subscriptions. Some users, however, have expressed wanting the ability to remove it.

We should add the option for users to temporarily hide in-feed channel recommendations from the Newsfeed.

## Acceptance

- [ ] When a user encounters in-feed channel recommendations on the Newsfeed, they have an interface that lets them choose to hide the component.
- [ ] If the user chooses to hide the component, the component disappears from the screen.
- [ ] Every time the user visits the Newsfeed, the in-feed channel recommendations component does not appear.
- [ ] If the user chooses to hide in-feed channel recommendations on the Newsfeed, this DOES NOT impact their appearance in other contexts such as when it appears after tapping the subscribe button.

## Design notes

**Designs to follow**

See same web task here -> https://gitlab.com/minds/minds/-/issues/3030

- Designs -> https://www.figma.com/proto/iFtbrfoK1BUvybYMHgFHuX/Recommendations-%5BMobile%5D?page-id=0%3A1&node-id=2%3A2&viewport=369%2C48%2C0.7&scaling=scale-down&starting-point-node-id=2%3A2",3
106337966,2022-04-08 14:54:31.477,Define how to integrate codepush updates into our workflow & CI,"
### Summary

We need to define how are we going to integrate the code push support into our work/deployment workflow.

- [ ] When a new release should be submitted to the app stores
- [ ] When a new build should be submitted to come-push 
- [ ] How we can use the Staging env to improve our mobile QA flow
- [ ] CI integration",3
106331576,2022-04-08 13:37:46.234,Mobile should support new friendly captcha,"## Goal

Following frontend/backend implementation (https://gitlab.com/minds/front/-/merge_requests/1851) of Friendly Captcha, mobile needs to also support

## What needs to be done

Implement the Friendly Captcha JS component under an experiment flag.

## Acceptance Criteria
- [ ] Implement using a feature flag
- [ ] Ensure any QA captcha overrides are still working",5
106208078,2022-04-07 00:01:45.603,Channel Bio is not saved when added via Setup Channel,"### Summary

Channel Bio is not getting saved via Setup Channel Onboarding Panel. 

### Steps to reproduce

1. Open minds app.
2. Login successfully.
3. Navigate to earn tokens option.
4. Select Channel. 
5. Add Bio to Channel.
6. Hit Save. 
7. Open Setup Channel panel again. 
8. Notice that the bio is not saved.

### Platform information 

v4.23 - iPhone 11 Pro

### What is the current *bug* behavior?

Bio is not getting saved.

### What is the expected *correct* behavior?

Bio should automatically get saved.

### Relevant logs and/or screenshots
![BioSaved](/uploads/3da1d506ad51260ff77053151f7f9612/BioSaved.mov)",2
