issuekey,created,title,description,storypoints
91500846,2006-09-23 00:12:37.000,C calling convention broken when passing structures larger than two integers.,"
<h3><details><summary>Original Reporter info from Mantis: <small>Flawless</small></summary><small>

- **Reporter name:** Christian Iversen
</small></details></h3>

## Description:

If a structure is passed by value rather than reference, and is larger than 2 integers, and the calling convention is cdecl, the call will fail.

On page 13 and 16 in this pdf file:

http://www.agner.org/optimize/calling_conventions.pdf

it's quite clearly shown that objects larger than two registers should always be passed on the stack for cdecl (at least on linux, I think the rules are different for windows).

fpc currently tries to pass all 5 arguments in the example program in registers, which causes it to fail. 

## Steps to reproduce:

compile gcc program with: gcc -masm=intel -fverbose-asm -save-temps -c test.c<br/>
compile fpc program with: fpc -al testp.pas

testp.pas:
``` pascal
program testp;

uses
  ctypes, vorbis;

{$LINKLIB 'c'}
{$LINK 'test'}

function ov_open_callbacks_foo(datasource: pointer; var vf: OggVorbis_File; initial: pointer; ibytes: clong; callbacks: ov_callbacks): cint; cdecl; external;

var
  vf: OggVorbis_File;
  cb: ov_callbacks;
begin
  cb.read := read_func(pointer(10));
  cb.seek := seek_func(pointer(20));
  cb.close := close_func(pointer(30));
  cb.tell := tell_func(pointer(40));
  ov_open_callbacks_foo(pointer(1), vf, pointer(3), 4, cb);
end.
```


\#include &LtPos;stdio.h><br/>
\#include &LtPos;vorbis/vorbisfile.h>

int ov_open_callbacks_foo(void *datasource, OggVorbis_File *vf, char *initial, long ibytes, ov_callbacks callbacks) {<br/>
```  printf(""%p:%p:%p:%d:%p\n"", datasource, vf, initial, ibytes, callbacks);```<br/>
}

## Mantis conversion info:

- **Mantis ID:** 7453
- **OS:** Linux
- **OS Build:** 2.6.15
- **Build:** [2006/09/21] for x86_64
- **Platform:** Amd64
- **Version:** 2.2.0
- **Fixed in version:** 2.2.0
- **Fixed in revision:** 4688 (#360cbe1de1d45d93d439b067ed9e7f9f43515194)",100
91499912,2006-07-22 20:10:31.000,pthread_cond_timedwait is called with wrong timespec,"
<h3><details><summary>Original Reporter info from Mantis: <small>crossbuilder</small></summary><small>

- **Reporter name:** Burkhard Carstens
</small></details></h3>

## Description:

In rtl/unix/cthreads.pp line 552 ff, timespec is created from the value of timeout. According to ""man pthread_cond_wait"" and my tests, it should be now+timeout. iow, this is meant to specify the absolute time, when the timeout should ocour rather than a relative timeout. <br/>
The way it is now, this allwas gives a time in the past, therefore this call allways returns immediately.


## Mantis conversion info:

- **Mantis ID:** 7196
- **OS:** linux
- **OS Build:** suse 10.0
- **Build:** 4277
- **Platform:** i386
- **Version:** 2.2.0",300
94434348,2021-09-28 09:29:21.395,Incorrect fillchar call,"I have found 4 instances where fillchar is called with incorrect parameters:

```
compiler\fmodule.pas (338,9) Fillchar(current_filepos,0,sizeof(current_filepos));
packages\rtl-console\src\win\video.pp (778,3) FillChar (VioMode, 0, SizeOf (VioMode));
packages\winceunits\src\windbase.pp (534,3) fillchar(pguid,0,sizeof(CEGUID));
rtl\os2\systhrd.inc (253,2) FillChar (DataIndex^^, 0, ThreadVarBlockSize);
```

These may not be causing any direct harm but they could cause random problems that will be hard to diagnose so they should be fixed.",100
91557944,2021-06-07 21:57:48.000,Optimizer leads to wrong short boolean code generation,"
<h3><details><summary>Original Reporter info from Mantis: <small>Pierre @PierreMuller</small></summary><small>

- **Reporter name:** Pierre Muller
</small></details></h3>

## Description:

```  Reported by Tobias Giesen on fpc-pascal mailinglist, 2021/05/30```<br/>

Hello,<br/>
it seems that the newest 32-bit FPC sometimes creates complete Boolean Evaluation<br/>
rather than partial, which causes my application to crash. My context is like this:

``` pascal
type BOOL=LongBool;
         PBOOL=^LongBool;

function DoSomething(const Cancel:PBOOL=nil);
begin
   if Assigned(Cancel) and Cancel^ then
      Exit;
   end;
```

This crashes because Cancel and Cancel^ are always evaluated, even if Cancel is nil.

It works fine in 64-bit.

Is this a known problem?

Cheers,<br/>
Tobias

I modified this to a simple test, which shows that x86_64 3.2.2 release compiler<br/>
also generates wrong code for this simple source!

## Steps to reproduce:

muller@gcc10:~/pas/check$ fpc -gl -O2 test-complete-boolean.pp  -al<br/>
Free Pascal Compiler version 3.2.2 [2021/05/16] for x86_64<br/>
Copyright (c) 1993-2021 by Florian Klaempfl and others<br/>
Note: Switching assembler to default source writing assembler<br/>
Target OS: Linux for x86-64<br/>
Compiling test-complete-boolean.pp<br/>
Assembling program<br/>
Linking test-complete-boolean<br/>
26 lines compiled, 0.2 sec<br/>
1 note(s) issued<br/>
muller@gcc10:~/pas/check$ ./test-complete-boolean<br/>
First try<br/>
2nd try<br/>
Runtime error 216 at $00000000004001E2<br/>
```   $00000000004001E2  DOSOMETHING,  line 8 of test-complete-boolean.pp```<br/>

## Additional information:

muller@gcc10:~/pas/check$ cat  test-complete-boolean.pp<br/>
{$mode objfpc}

type BOOL=LongBool;<br/>
```      PBOOL=^LongBool;```<br/>

``` pascal
procedure DoSomething(const Cancel:PBOOL=nil);
begin
  if Assigned(Cancel) and Cancel^ then
    Exit;
  writeln('Cancel is false');
end;

var
    b : BOOL;
    pb : PBOOL;
begin
   b:=true;
   pb:=@b;
   Writeln('First try');
   DoSomething(pb);
   pb:=nil;
   Writeln('2nd try');
   DoSomething(pb);
   Writeln('3rd try');
   DoSomething;
end.
```

## Mantis conversion info:

- **Mantis ID:** 38973
- **OS:** At least MacOS and Linux
- **Version:** 3.2.2",100
91557867,2021-05-21 20:01:38.000,Crash in TWriter with read only class property = nil,"
<h3><details><summary>Original Reporter info from Mantis: <small>Martin @martin_frb</small></summary><small>

- **Reporter name:** Martin Friebe
</small></details></h3>

## Description:

Trying to write a component with a readonly class property that is nil will crash in WriteProperty


```
#0 CLASSES$_$TWRITER_$__$$_WRITEPROPERTY$TPERSISTENT$POINTER+275 at :0
#1 CLASSES$_$TWRITER_$__$$_WRITEPROPERTIES$TPERSISTENT+116 at :0
#2 CLASSES$_$TWRITER_$__$$_WRITECOMPONENTDATA$TCOMPONENT+151 at :0
#3 CLASSES$_$TWRITER_$__$$_WRITEDESCENDENT$TCOMPONENT$TCOMPONENT+51 at :0
#4 SYSTEM_$$_MAIN_WRAPPER$POINTER$POINTER$$INT64+6 at :0
```


``` pascal
procedure TWriter.WriteProperty(Instance: TPersistent; PropInfo: Pointer);
....
  PropType := PPropInfo(PropInfo)^.PropType;
  if not Assigned(PPropInfo(PropInfo)^.SetProc) then begin
    if PropType^.Kind<>tkClass then
      exit;
    ObjValue := TObject(GetObjectProp(Instance, PropInfo));
    if not ObjValue.InheritsFrom(TComponent) or
       not (csSubComponent in TComponent(ObjValue).ComponentStyle) then
      exit;
  end;
```


ObjValue will be nil.

The code should have ""not assigned(ObjValue) or"" added:

```
    if not assigned(ObjValue) or
       not ObjValue.InheritsFrom(TComponent) or
       not (csSubComponent in TComponent(ObjValue).ComponentStyle) then
      exit;
```

## Steps to reproduce:

``` pascal
program Project1;
{$mode objfpc}{$H+}
uses
  Classes;

type

  TMyComponent = class(TComponent)
  private
    FFoo: TComponent;
  published
    property ReadOnly: TComponent read FFoo;  // will be nil
  end;

var
  strm: TMemoryStream;
  Driver: TAbstractObjectWriter;
  Writer: TWriter;
  Reader: TReader;
  o: TMyComponent;
begin
  o := TMyComponent.Create(nil);

  strm := TMemoryStream.Create;
  Driver := TBinaryObjectWriter.Create(strm,4096);
  Writer := TWriter.Create(Driver);
  Writer.WriteRootComponent(o);
  Driver.Free;
  Writer.Free;

  strm.Free;
end.
```

## Mantis conversion info:

- **Mantis ID:** 38920
- **OS:** win 10
- **OS Build:** 10
- **Platform:** 64bit Intel
- **Version:** 3.3.1
- **Fixed in version:** 3.3.1
- **Fixed in revision:** 49389 (#61cd38e6db176dd006be6adb8c6c350011a8b108)
- **Target version:** 4.0.0",100
91557524,2021-04-02 01:05:27.000,[Patch] AArch64 incorrect number generation fix,"
<h3><details><summary>Original Reporter info from Mantis: <small>CuriousKit @CuriousKit</small></summary><small>

- **Reporter name:** J. Gareth Moreton
</small></details></h3>

## Description:

This patch fixes a bug in AArch64's a_load_const_reg routine where certain constants were not encoded properly.  This, ironically, manifested in a_load_const_reg itself and caused inefficient (but correct) code generation for other numbers.

## Steps to reproduce:

Apply patch and confirm both correct code compilation and more efficient constant generation in the system unit's disassembly (among other things).

## Additional information:

In the aforementioned a_load_const_reg routine, the constant $0000FFFFFFFEFFFF was instead generated as $FFFEFFFFFFFEFFFF, causing a case block to not be evaluated correctly.  The class of numbers that were incorrectly encoded are those where replacing the upper 16 bits with the 2nd lowest 16 bits produced a valid shifter constant, since this could be encoded compactly as (using $0000FFFFFFFEFFFF as an example):

```
	orr  x0,xzr,0xFFFEFFFFFFFEFFFF
	movk x0,0,lsl 48
```

Previously, the ""movk"" instruction was erroneously omitted if the upper 16 bits were zero.

\----

For an inefficient code example, the System unit had many such constants - for the number 18.874,385 ($01200011):

```
	movn	x1,65518
	movk	x1,288,lsl 16
	movk	x1,0,lsl 32
	movk	x1,0,lsl 48
```

This patch now allows the routine to properly encode the constant as expected:

```
	movz	x1,17
	movk	x1,288,lsl 16
```

## Mantis conversion info:

- **Mantis ID:** 38695
- **OS:** LInux (Raspberry Pi OS)
- **OS Build:** 5.4.51-v8+
- **Build:** r49099
- **Platform:** aarch64-linux
- **Version:** 3.3.1
- **Fixed in version:** 3.3.1
- **Fixed in revision:** 49104 (#f0023a3b04a3873759c66b7053bb053f2b771775)",100
91555984,2020-11-25 01:02:12.000,Wrong code generated on x86-64,"
<h3><details><summary>Original Reporter info from Mantis: <small>runewalsh</small></summary><small>

- **Reporter name:** 
</small></details></h3>

## Description:

Code below should write ""#######... 70%"", but depending on compiler settings it writes garbage or even crashes.<br/>
I have this happening on x86-64-win64 with optimization levels greater than -O1.

Bug vanishes after replacing<br/>
pChar(result)[i] :=<br/>
with conventional<br/>
result[1 + i] :=

or after removing the second condition part, i. e.<br/>
(i = int32(divs) - 1) and (progress >= 1)

or after replacing any of 32-bit variables with 64-bit equivalent

so I can't even come close to guessing what's going on here.

## Steps to reproduce:

``` pascal
function Bar(const progress: single; divs: uint32): string;
const
	BarSym: array[boolean] of char = ('.', '#');
var
	i: int32;
begin
	SetLength(result, divs);
	for i := 0 to int32(divs) - 1 do
		pChar(result)[i] := BarSym[(progress >= (0.75 + i) / divs) or (i = int32(divs) - 1) and (progress >= 1)];
end;

var
	s: string;

begin
	writeln(Bar(0.7, 10) + ' 70%');
end.
```

## Mantis conversion info:

- **Mantis ID:** 38129
- **Build:** 63950
- **Platform:** x86-64-win64
- **Fixed in version:** 3.3.1
- **Fixed in revision:** 49095 (#cc64d9eb4e036d8185c75393c21968cdbbb73e87)
- **Monitored by:** » Vincent (Vincent Snijders), » @MageSlayer (Denis Golovan), » @CuriousKit (J. Gareth Moreton)",200
91555947,2020-11-22 17:25:10.000,[Patch] ARM -CriotR crash fix,"
<h3><details><summary>Original Reporter info from Mantis: <small>CuriousKit @CuriousKit</small></summary><small>

- **Reporter name:** J. Gareth Moreton
</small></details></h3>

## Description:

This patch fixes a build error when making the compiler under -CriotR options on arm platforms.  The fault was due to RedundantMovProcess(p,hpfar1) causing hpfar1 to become a dangling pointer while still returning False (since p wasn't changed).  To compensate and to ensure maximal compiler performance, the 2nd parameter of RedundantMovProcess is now a var parameter and if the instruction is removed, it is set to nil, hence causing hpfar1 to become nil which can be easily detected (in which case, the control flow returns to the beginning of the new 'while' loop, which previously was an 'if' statement that caused the subroutine to exit if hpfar1 couldn't be set).

## Steps to reproduce:

Apply patch and confirm correct compilation, both normally and under -CriotR conditions.

## Additional information:

Due to the construction of the while loop, the compiler is now sometimes more efficient under -O1 and -O2.  For example, in the Classes disassembly:

```
.section .text.n_classes$_$tstream_$__$$_setsize64$int64,""ax""
	.balign 4
.globl	CLASSES$_$TSTREAM_$__$$_SETSIZE64$INT64
	.type	CLASSES$_$TSTREAM_$__$$_SETSIZE64$INT64,#function
CLASSES$_$TSTREAM_$__$$_SETSIZE64$INT64:
	stmfd	r13!,{r3,r14}
	mov	r1,r0 ;  <-- Not optimal
	ldr	r1,[r1]
	ldr	r1,[r1, 124]
	blx	r1
	ldmfd	r13!,{r3,r15}
.Le38:
	.size	CLASSES$_$TSTREAM_$__$$_SETSIZE64$INT64, .Le38 - CLASSES$_$TSTREAM_$__$$_SETSIZE64$INT64
```

Under the patch:

```
.section .text.n_classes$_$tstream_$__$$_setsize64$int64,""ax""
	.balign 4
.globl	CLASSES$_$TSTREAM_$__$$_SETSIZE64$INT64
	.type	CLASSES$_$TSTREAM_$__$$_SETSIZE64$INT64,#function
CLASSES$_$TSTREAM_$__$$_SETSIZE64$INT64:
	stmfd	r13!,{r3,r14}
	ldr	r1,[r0]  ; <-- Optimised
	ldr	r1,[r1, 124]
	blx	r1
	ldmfd	r13!,{r3,r15}
.Le38:
	.size	CLASSES$_$TSTREAM_$__$$_SETSIZE64$INT64, .Le38 - CLASSES$_$TSTREAM_$__$$_SETSIZE64$INT64
```


## Mantis conversion info:

- **Mantis ID:** 38116
- **OS:** Linux (Raspberry Pi OS)
- **OS Build:** 5.4.51-v8+
- **Build:** r47529
- **Platform:** arm (32-bit)
- **Version:** 3.3.1
- **Fixed in version:** 3.3.1
- **Fixed in revision:** 47531 (#1014e530813f01757a6ee4b4b16518fe2a7206e1)",100
91554532,2020-08-12 07:16:11.000,AArch64 generates incorrect code for some immediate values,"
<h3><details><summary>Original Reporter info from Mantis: <small>CuriousKit @CuriousKit</small></summary><small>

- **Reporter name:** J. Gareth Moreton
</small></details></h3>

## Description:

So I've been looking at improving some of the Arm-64 code generated when assigning values to variables, and I was a bit shocked to discover that a number of said assignments produce incorrect code, usually changing the immediate value to -1.

## Steps to reproduce:

Write and run the following program:

``` pascal
program BadValue;
begin
  WriteLn($FFFFFFFBFFFFFFFF)
end.
```

Observe output to be -1, and the generated assembly language for the actual parameter to be something like ""movn x2, #0x0, lsl 32"" (this is meant to write something to the 33nd to 48th bits, but just writes all zeroes then inverts the entire register, producing $FFFFFFFFFFFFFFFF = -1)

## Additional information:

I have fixed the bug and made a comprehensive test, but am waiting on the test suite to finish running.  However, my fix is embedded among my general improvements to MOV commands.

This bug is present in FPC 3.0.4 and the trunk.

## Mantis conversion info:

- **Mantis ID:** 37554
- **OS:** Linux (Raspberry Pi OS)
- **OS Build:** 5.4.51-v8+
- **Build:** r46353
- **Platform:** aarch64
- **Version:** 3.0.4
- **Fixed in revision:** 46401 (#4faea3a1869969c91c3a17f891f88a24fa1219f3),46402 (#352489c397080a5acab70ec57836256de380dfb0)",100
91554448,2020-08-09 11:53:35.000,X86_64 code optimization,"
<h3><details><summary>Original Reporter info from Mantis: <small>avk @avk959</small></summary><small>

- **Reporter name:** avk
</small></details></h3>

## Description:

In some cases, when using optimization level 2 and above, FPC generates a completely inoperable code (seemingly starting with revision 45801). Unfortunately, I have no other example besides the one attached.

## Mantis conversion info:

- **Mantis ID:** 37527
- **OS Build:** any
- **Build:** 46337
- **Platform:** x86_64
- **Version:** 3.3.1
- **Fixed in version:** 3.3.1
- **Monitored by:** » @CuriousKit (J. Gareth Moreton)",100
