issuekey,created,title,description,storypoints
21891217,2019-06-13 20:05:01.288,Triage package v2.0 with customer bugs and missed SLO bugs,"## Background

We are making progress in lowering the time to resolve bugs and increasing awareness.

Its time for an iteration on the content and the structure of the triage content. 
## Current structure

We currently have 3 sections. 

Examples 
* https://gitlab.com/gitlab-org/gitlab-ee/issues/12050
* https://gitlab.com/gitlab-org/gitlab-ee/issues/12042

1. ~feature issues with no milestone and we request that product managers add a milestone to them.
1. ~bug with ~frontend issues with no severity and priority labels. We then ask the ~frontend manager to schedule them.
1. ~bug with with no severity and priority labels. We then ask the ~frontend manager to schedule them.

## Improvements 
1. [x] With Product Managers grooming their features continuously we should consider changing section `1.` to narrow down only ~feature with ~customer. Continue to ask them to be scheduled.
1. [x] With ~Quality handling triage level 1 which includes adding a severity label, we should change section `2.` and `3.` to just ~bug without a milestone. Ask the EM to ensure that the priority is correct or set and schedule a milestone. Maintain 15 max count and prioritize ~bug with ~customer first. https://gitlab.com/gitlab-org/quality/triage-ops/merge_requests/140
1. [x] Include a report on bugs that is past their SLO https://gitlab.com/gitlab-org/quality/triage-ops/issues/137
1. [x] Include heat map on all ~bug for that area. https://gitlab.com/gitlab-org/quality/triage-ops/issues/166
1. [x] Update handbook triage package information.

## Format

Hi, `PM_PLACEHOLDER` `FE_EM_PLACEHOLDER` `BE_EM_PLACEHOLDER`
This is a group or stage level triage package that aims to summarize the feature proposals and bugs which have not been scheduled or triaged. For more information please refer to the handbook:
 - https://about.gitlab.com/handbook/engineering/quality/guidelines/triage-operations/#current-packages

Scheduling the workload is a collaborative effort by the Product Managers and Engineering Managers for that group. Please work together to provide a best estimate on priority and milestone assignments. For each issue please:
 - Determine if the issue should be closed if it is no longer relevant or a duplicate.
 - If it is still relevant please assign either a best estimate versioned milestone, the %Backlog or the %""Awaiting further demand"" milestone.
 - Specifically for ~bug, if there is no priority or clarity on a versioned milestone, please add a Priority label. Priority labels have an estimate SLO attached to them and help team members and the wider community understand roughly when it will be considered to be scheduled.
   - `LINK_TO_PRIORITY_DEFINITION`
 - Once a milestone has been assigned please check off the box for that issue.
 - Please work with your team to complete the list by the due date set.


### Heat map report

Here is a heat map report on the distribution of open ~bug for your area.

```
Add heatmap
```

### Feature Proposal section

For the following feature proposals. Please either close or assign either a versioned milestone, the %Backlog or the %""Awaiting further demand"" milestone.

#### Unscheduled ~feature with ~customer 

``` 
Lists customer feature proposals with no milestones
Limit: 15 issues
```
#### Unscheduled ~feature (non customer)

```
Lists feature proposals with no milestones
Limit: 15 issues
```

### Bug section

For the following bugs. Please either close or assign either a versioned milestone, the %Backlog or the %""Awaiting further demand"" milestone and ensure that a priority label is set.

#### Unscheduled ~frontend ~bug with ~customer 

```Lists customer bugs for frontend with no milestone
Limit: 15 issues
```
#### Unscheduled ~frontend ~bug (non customer) 

```Lists bugs for frontend with no milestone in the project
Limit: 15 issues
```

#### Unscheduled ~bug with ~customer 

```Lists customer bugs without frontend with no milestone
Limit: 15 issues
```

#### Unscheduled ~bug (non customer) 

```Lists bugs without frontend with no milestone
Limit: 15 issues
```

#### ~bug with Missed SLO target section

```Lists bugs that have passed their priority related SLO threshold
Limit: P1 and P2
```",7
21830077,2019-06-12 09:13:28.138,Consolidate labels for marking issues that are open for community contributions,"### Problem

The ~""Accepting merge requests"" label which is mostly used for making it easier to [contribute](https://about.gitlab.com/community/contribute/) by marking issues that are open for community contributions.

This is interfered, most probably unintentionally, by similar labels like the [Accepting Merge Requests](https://gitlab.com/gitlab-org/omnibus-gitlab/-/labels?utf8=%E2%9C%93&subscribed=&search=Accepting) label in the [`omnibus-gitlab`](https://gitlab.com/gitlab-org/omnibus-gitlab) project (see  related [issues](https://gitlab.com/gitlab-org/omnibus-gitlab/issues?label_name%5B%5D=Accepting+Merge+Requests)) and the [Accepting community contributions](https://gitlab.com/gitlab-org/design.gitlab.com/-/labels?utf8=✓&subscribed=&search=Accepting) label in the [`design.gitlab.com`](https://gitlab.com/gitlab-org/design.gitlab.com) project (see related [issues](https://gitlab.com/gitlab-org/design.gitlab.com/issues?label_name%5B%5D=Accepting+community+contributions)).


### Proposal

1. Delete the [Accepting Merge Requests](https://gitlab.com/gitlab-org/omnibus-gitlab/-/labels?utf8=%E2%9C%93&subscribed=&search=Accepting) project label in `omnibus-gitlab` and replace it, on the related [issues](https://gitlab.com/gitlab-org/omnibus-gitlab/issues?label_name%5B%5D=Accepting+Merge+Requests), with the `gitlab-org` group label ~""Accepting merge requests"". /cc @ibaum @marin @twk3
1. Delete the [Accepting community contributions](https://gitlab.com/gitlab-org/design.gitlab.com/-/labels?utf8=✓&subscribed=&search=Accepting) project label in `design.gitlab.com` and replace it, on the related [issues](https://gitlab.com/gitlab-org/design.gitlab.com/issues?label_name%5B%5D=Accepting+community+contributions), with the `gitlab-org` group label ~""Accepting merge requests"". /cc @pedroms @tauriedavis",1
21827911,2019-06-12 08:13:35.509,"Remove ""~Accepting merge requests"" label on all merge requests","### Problem

The ~""Accepting merge requests"" label is usually attached to issues that are marked as open for community contributions.
However, it's also attached to [merged requests](https://gitlab.com/groups/gitlab-org/-/merge_requests?scope=all&utf8=%E2%9C%93&state=all&label_name[]=Accepting%20merge%20requests) opened directly from the issue using the [dropdown option](https://docs.gitlab.com/ee/user/project/issues/issue_data_and_actions.html#22-create-merge-request) or using the [quick actions](https://docs.gitlab.com/ee/user/project/quick_actions.html#quick-actions-for-issues-and-merge-requests). The label is also sometimes added manually on merge requests.

### Proposal

1. Remove the ~""Accepting merge requests"" label from _all_ merge requests.
2. Add a policy rule for the @gitlab-bot to auto remove this label from future merge requests that will continue to attach that label due to current UX. There is probably no need to change the current UX since auto removing the automatically attached ~""Accepting merge requests"" label would be unnecessarily too specific, right?",2
21767038,2019-06-10 18:23:06.006,Add report for unscheduled customer bugs in Group level triage package 3.0,"This is the help with `Key result`: Triage all existing customer ~S1 ~S2 ~bug and have them scheduled with a milestone.

* All existing ~customer ~S1 and ~S2 without a scheduled milestone. 
* Put the information in CE and EE.

This is done: https://gitlab.com/gitlab-org/gitlab-ce/issues/63136

We need to evaluate including this in the weekly triage packages",2
21214882,2019-05-23 10:01:36.206,Independently infer and apply group and stage labels,"## Proposal

* The bot does doesn't change a stage or group label if it's already set.
* A group label is chosen only if the highest group match from its category labels is > 50%.
* A group label is chosen only if the it matches the already set stage label (if applicable).
* A stage label is set based on the chosen or already set group label.
* The bot leaves a message that explains its inference logic.

### Triage workflow

```mermaid
graph LR
A{Stage label is present?} -- Yes --> B
B{Group label is present?} -- Yes --> X1[Nothing to do.]
B -- No --> E
E{Group is detected based on category labels<br>with a match rate > 50% among all category labels?} -- Yes --> H
E -- No --> K
H{Does detected group label matches stage label?} -- Yes --> X2[Set detected group label.]
H -- No --> K
K{Several potential groups in current<br>stage detected from category labels?} -- Yes --> X3[Manual triage required.]
K -- No --> X4[Set default group label based on stage label.]

A -- No --> C
C{Group label is present?} -- Yes --> X5[Set stage label based on group label, we're done!]
C -- No --> G
G{Group is detected based on feature/category labels?} -- Yes --> X6[Set group and stage labels.]
G -- No --> X7[Manual triage required.]
```

### Use-cases/test-cases

| Stage label | Group label | Category labels | Team label | New labels | Bot message | Note |
| ----------- | ----------- | --------------- | ---------- | ---------- | ----------- | ---- |
| ~""devops::configure"" | ~""group::autodevops and kubernetes"" | ~""wiki"" | ~""Verify"" | :no_entry_sign: | :no_entry_sign: | No new labels. |
| ~""devops::configure"" | ~""group::autodevops and kubernetes"" | ~""wiki"" | :no_entry_sign: | :no_entry_sign: | :no_entry_sign: | No new labels. |
| ~""devops::configure"" | ~""group::autodevops and kubernetes"" | :no_entry_sign: | ~""Verify"" | :no_entry_sign: | :no_entry_sign: | No new labels. |
| ~""devops::configure"" | ~""group::autodevops and kubernetes"" | :no_entry_sign: | :no_entry_sign: | :no_entry_sign: | :no_entry_sign: | No new labels. |
| ~""devops::create"" | :no_entry_sign: | ~""wiki"" (100% matching stage) | ~""Verify"" | ~""group::knowledge"" | `Setting ~""group::knowledge"" based on ~""wiki"".` | Group based on category since category matches stage |
| ~""devops::create"" | :no_entry_sign: | ~""wiki"" (100% matching stage) | :no_entry_sign: | ~""group::knowledge"" | `Setting ~""group::knowledge"" based on ~""wiki"".` | Group based on category since category matches stage |
| ~""devops::create"" | :no_entry_sign: | ~""wiki"" ~elasticsearch (100% matching stage, 2 different groups) | ~""Verify"" | ~""group::knowledge"" | :no_entry_sign: | Manual triage required since the 2 potential groups are conflicting |
| ~""devops::create"" | :no_entry_sign: | ~""wiki"" ~elasticsearch (100% matching stage, 2 different groups) | :no_entry_sign: | ~""group::knowledge"" | :no_entry_sign: | Manual triage required since the 2 potential groups are conflicting |
| ~""devops::create"" | :no_entry_sign: | ~""wiki"" ~""design management"" ~""analytics"" (66% matching stage) | ~""Verify"" | ~""group::knowledge"" | `Setting ~""group::knowledge"" based on ~""design management"" ~""wiki"".` | Group based on category since category matches stage |
| ~""devops::create"" | :no_entry_sign: | ~""wiki"" ~""design management"" ~""analytics"" (66% matching stage) | :no_entry_sign: | ~""group::knowledge"" | `Setting ~""group::knowledge"" based on ~""design management"" ~""wiki"".` | Group based on category since category matches stage |
| ~""devops::create"" | :no_entry_sign: | ~""wiki"" ~""analytics"" (50% matching stage) | ~""Verify"" | ~""group::knowledge"" | `Setting ~""group::knowledge"" based on ~""wiki"".` | Group based on category since category matches stage |
| ~""devops::create"" | :no_entry_sign: | ~""wiki"" ~""analytics"" (50% matching stage) | :no_entry_sign: | ~""group::knowledge"" | `Setting ~""group::knowledge"" based on ~""wiki"".` | Group based on category since category matches stage |
| ~""devops::create"" | :no_entry_sign: | ~""wiki"" ~""analytics"" ~""epics"" (33% matching stage) | ~""Verify"" | ~""group::knowledge"" | `Setting ~""group::knowledge"" based on ~""wiki"".` | Group based on category since category matches stage |
| ~""devops::create"" | :no_entry_sign: | ~""wiki"" ~""analytics"" ~""epics"" (33% matching stage) | :no_entry_sign: | ~""group::knowledge"" | `Setting ~""group::knowledge"" based on ~""wiki"".` | Group based on category since category matches stage |
| ~""devops::package"" | :no_entry_sign: | ~""design management"" (none matching stage) | ~""Verify"" | ~""group::package"" | `Setting ~""group::package"" based on ~""devops::package"".` | Group based on stage since category does not match stage |
| ~""devops::package"" | :no_entry_sign: | ~""design management"" (none matching stage) | :no_entry_sign: | ~""group::package"" | `Setting ~""group::package"" based on ~""devops::package"".` | Group based on stage since category does not match stage |
| ~""devops::configure"" | :no_entry_sign: | :no_entry_sign: | ~""Gitaly"" | ~""group::autodevops and kubernetes"" | `Setting ~""group::autodevops and kubernetes"" based on ~""devops::configure"".` | Group based on stage |
| ~""devops::verify"" | :no_entry_sign: | :no_entry_sign: | :no_entry_sign: | ~""group::ci and runner"" | `Setting ~""group::ci and runner"" based on ~""devops::verify"".` | Default group from stage |
| :no_entry_sign: | ~""group::source code"" | ~""design management"" ~""markdown"" | ~""Verify"" | ~""devops::create"" | `Setting ~""devops::create"" based on ~""group::source code"".` | Stage based on group |
| :no_entry_sign: | ~""group::source code"" | ~""design management"" ~""markdown"" | :no_entry_sign: | ~""devops::create"" | `Setting ~""devops::create"" based on ~""group::source code"".` | Stage based on group |
| :no_entry_sign: | ~""group::memory"" | :no_entry_sign: | ~""Gitaly"" | ~""devops::enablement"" | `Setting ~""devops::enablement"" based on ~""group::memory"".` | Stage label based on group |
| :no_entry_sign: | ~""group::memory"" | :no_entry_sign: | :no_entry_sign: | ~""devops::enablement"" | `Setting ~""devops::enablement"" based on ~""group::memory"".` | Stage label based on group |
| :no_entry_sign: | :no_entry_sign: | ~""backend"" ~""bug"" | ~""Plan"" | ~""devops::plan"" ~""group::team planning"" | `Setting ~""devops::plan"" and ~""group::team planning"" based on ~""Plan"".` | Stage and group based on team |
| :no_entry_sign: | :no_entry_sign: | ~""bug"" ~""rake tasks"" | :no_entry_sign: | :no_entry_sign: | :no_entry_sign: | Manual triage required |
| :no_entry_sign: | :no_entry_sign: | ~""internationalization"" (best match: 100%) | ~""Verify"" | ~""devops::manage"" ~""group::measure"" | `Setting ~""devops::manage"" and ~""group::measure"" based on ~""internationalization"".` | Stage and group based on category |
| :no_entry_sign: | :no_entry_sign: | ~""internationalization"" (best match: 100%) | :no_entry_sign: | ~""devops::manage"" ~""group::measure"" | `Setting ~""devops::manage"" and ~""group::measure"" based on ~""internationalization"".` | Stage and group based on category |
| :no_entry_sign: | :no_entry_sign: | ~""snippets"" ~""elasticsearch"" ~""internationalization"" (best match: 66%) | ~""Verify"" | ~""devops::create"" ~""group::editor"" | `Setting ~""devops::create"" and ~""group::editor"" based on ~""elasticsearch"" ~""snippets"".` | Stage and group based on category label |
| :no_entry_sign: | :no_entry_sign: | ~""snippets"" ~""elasticsearch"" ~""internationalization"" (best match: 66%) | :no_entry_sign: | ~""devops::create"" ~""group::editor"" | `Setting ~""devops::create"" and ~""group::editor"" based on ~""elasticsearch"" ~""snippets"".` | Stage and group based on category label |
| :no_entry_sign: | :no_entry_sign: | ~""elasticsearch"" ~""internationalization"" (best match: 50%) | ~""Verify"" | ~""devops::verify"" ~""group::ci and runner"" | `Setting ~""devops::verify"" and ~""group::ci and runner"" based on ~""Verify"".` | Stage and group based on team |
| :no_entry_sign: | :no_entry_sign: | ~""elasticsearch"" ~""internationalization"" (best match: 50%) | :no_entry_sign: | :no_entry_sign: | :no_entry_sign: | Manual triage required |
| :no_entry_sign: | :no_entry_sign: | ~""pipeline"" ~""elasticsearch"" ~""internationalization"" (best match: 33%) | ~""Verify"" | ~""devops::verify"" ~""group::ci and runner"" | `Setting ~""devops::verify"" and ~""group::ci and runner"" based on ~""Verify""` | Stage and group based on team |
| :no_entry_sign: | :no_entry_sign: | ~""pipeline"" ~""elasticsearch"" ~""internationalization"" (best match: 33%) | :no_entry_sign: | :no_entry_sign: | :no_entry_sign: | Manual triage required |
| :no_entry_sign: | :no_entry_sign: | ~""backstage"" (no match) | ~""Verify"" | ~""devops::verify"" ~""group::ci and runner"" | `Setting ~""devops::verify"" and ~""group::ci and runner"" based on ~""Verify""` | Stage and group based on team |
| :no_entry_sign: | :no_entry_sign: | ~""backstage"" (no match) | :no_entry_sign: | :no_entry_sign: | :no_entry_sign: | Manual triage required |
",4
21137285,2019-05-21 08:34:12.458,Generate 5x5 grid heat map report on existing open bugs for all group triage packages,"We need to start educating teams on how to use different priority and severity levers.

The first iteration is to provide visibility into how the bug distribution looks like for each group.

* Add 5x5 grid heat map. (Mock up below)
* We can reuse @lmcandrew script to generate the table here: https://gitlab.com/lmcandrew/markdown-issue-viewer
* Add a table the top of the triage report, one for all bugs in that group

![Screen_Shot_2019-05-21_at_1.28.31_AM](/uploads/93cb1f7a2c515951831aa8885db271b0/Screen_Shot_2019-05-21_at_1.28.31_AM.png)

## Format
|| ~S1 | ~S2 | ~S3 | ~S4 | `no severity` |
|----|----|----|----|----|----|
~P1 | [2](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name[]=Quality&label_name[]=bug&label_name[]=P1&label_name[]=S1) | [0](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name[]=Quality&label_name[]=bug&label_name[]=P1&label_name[]=S2) | [0](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name[]=Quality&label_name[]=bug&label_name[]=P1&label_name[]=S3) | [0](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name[]=Quality&label_name[]=bug&label_name[]=P1&label_name[]=S3) | 1
~P2 | [0](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name[]=Quality&label_name[]=bug&label_name[]=P2&label_name[]=S1) | [2](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name[]=Quality&label_name[]=bug&label_name[]=P2&label_name[]=S2) | [8](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name[]=Quality&label_name[]=bug&label_name[]=P2&label_name[]=S3) | [1](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name[]=Quality&label_name[]=bug&label_name[]=P2&label_name[]=S4) | 1
~P3 | [0](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name%5B%5D=Quality&label_name%5B%5D=bug&label_name%5B%5D=P3&label_name%5B%5D=S1) | [0](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name%5B%5D=Quality&label_name%5B%5D=bug&label_name%5B%5D=P3&label_name%5B%5D=S2) | [7](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name%5B%5D=Quality&label_name%5B%5D=bug&label_name%5B%5D=P3&label_name%5B%5D=S3) | [1](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name%5B%5D=Quality&label_name%5B%5D=bug&label_name%5B%5D=P3&label_name%5B%5D=S4) | 3
~P4 | [0](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name%5B%5D=Quality&label_name%5B%5D=bug&label_name%5B%5D=P4&label_name%5B%5D=S1) | [0](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name%5B%5D=Quality&label_name%5B%5D=bug&label_name%5B%5D=P4&label_name%5B%5D=S2) | [2](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name%5B%5D=Quality&label_name%5B%5D=bug&label_name%5B%5D=P4&label_name%5B%5D=S3) | [7](https://gitlab.com/gitlab-org/gitlab-ce/issues?scope=all&utf8=%E2%9C%93&state=opened&label_name%5B%5D=Quality&label_name%5B%5D=bug&label_name%5B%5D=P4&label_name%5B%5D=S4) | 1
`no priority` | 1 | 6 | 19 | 5 | 145",10
21071454,2019-05-20 00:40:42.331,Update the triage package for the Package team,"~Package team is booting up with @dcroft. 

This issue is to capture the changes needed to ensure @dcroft has visibility into these packages.",1
20287221,2019-04-24 02:17:31.302,Apply Control and Framework labels to Manage issues,"Manage is going to split into [two groups](https://about.gitlab.com/handbook/product/categories/#manage-stage), Control and Framework. We'd love some help to get the many Manage issues correctly labeled so these groups can prepare for a successful split. :slight\_smile: 

The [label breakdown between the two groups](https://about.gitlab.com/handbook/product/categories/#other-functionality-in-manage):

~""group:control"" 

* ~""user management"" 
* ~""user profile"" 
* ~permissions 
* ~""audit events"" 
* ~""spam fighting"" 
* ~""admin dashboard"" 
* ~ldap 
* ~saml 
* ~authentication 
* ~authorization 
* ~oauth 
* ~group 
* ~groups 
* ~2FA 
* ~""group templates"" 
* ~subgroups 

~""group:framework"" 

* ~analytics 
* ~""cycle analytics"" 
* ~convdev 
* ~project 
* ~""project export""
* ~""project import"" 
* ~""project templates"" 
* ~""gitlab.com"" 
* ~navigation 
* ~internationalization 
* ~importers 
* ~import 

### Proposal

* [ ]  Apply the ~""group:control"" label to all issues with both the ~Manage label OR the ~""devops:manage"" AND one of the ~""group:control"" subject labels above.
* [ ]  Apply the ~""group:framework"" label to all issues with both the ~Manage label OR the ~""devops:manage"" AND one of the ~""group:framework"" subject labels above.",2
20061459,2019-04-15 10:38:45.837,Group triage packages to use stage label instead of Group label,It’s valid to have several group labels but only one stage label :thinking_face: Right now these issues will appear in both groups’ triage package but may not be relevant to both groups… (example: https://gitlab.com/gitlab-org/gitlab-ee/issues/9216). Maybe we should find group issues based on the stage label instead? Because we recommend only one of those be added to any issue at one time,2
19375872,2019-03-22 16:56:30.380,Autolabel group label on MRs based on author group information from team.yml,"We need to start enforcing a high-level data hygiene on throughputs. 

> let's use this issue to implement the team member mapping to group labels. Also let's stop using the word ""team"" we need to be clear on the terminology.

Let's reuse the mechanism from enforcing stage labels. 

## Proposal
* Singularity on **Stages** and **Groups** will be built-in with scoped labels.
  * **Stages** ~""devops::plan"", ~""devops::create"", etc.
  * **Groups** ~""group::source code"" ~""group::knowledge"" ~""group::editor"", etc.
* Improving the hygiene accounting on `group::xxx` labels
  * For un-labeled MRs we should be able to infer from a team member mapping in `team.yml` at that point in time to the `group::xxx`. This would also solve the case when engineers move from group to group since the label preserves that mapping at that point in time.
  * We will not auto label things that are corrected by a human or if the label is already present. 
  * If data is not present in `team.yml` we should introduce a structure there
* Improving the hygiene accounting to `devops:xxx` labels
  * If there is category label, map to the stage of category label.
  * If there is only group label, we will not auto label, as the group label could belong to an MR author who is working outside of their stage 
  * We will not auto label things that are corrected by a human or if the label is already present. 
* Stretch: Auto add specialty label and either ~frontend / ~backend 

## Solution

First we attempt to add **group label** based on the MR author in `pre-hygiene` stage. This would set the stage for `stage-and-group-labels-hygiene` whereby most MRs would have **group label** set either manually or inferred from the MR author.

The next `stage-and-group-labels-hygiene` job will then attempt to infer the remaining labels based on this table:

| # | has_stage_label? | has_group_label? | has_category_labels? | group_is_part_of_stage? | inference_strategy|
| -- | ------ | ------ | ----- | ------ | ------ |
| 1 | true | true | true | N.A | Not needed |
| 2 | true | true | false | true | infer category from group |
| 3 | true | true | false | false | do not infer category - too many categories per stage to infer reliably | 
| 4 | true | false | true | N.A | infer group from category or stage | 
| 5 | false | true | true | N.A | infer stage from category | 
| 6 | false | true | false | N.A | do not infer stage and category | 
| 7 | false | false | false | N.A | Not possible to infer | 

## Work to do
- [x] Create a new entry point for MR label inference based on above
- [x] Create new job in `pre-hygiene` to add group label based on MR author
- [ ] Use new entry point in MR label inference",5
