issuekey,created,title,description,storypoints
80284911,2021-03-04 21:55:13.432,Meltano Invoke/Select does not invalidate catalog cache after reinstalling a tap,"<!---
Please read this!

Before opening a new issue, make sure to search for keywords in the issues
filtered by the ""regression"" or ""bug"" label and verify the issue you're about to submit isn't a duplicate.

If you are submitting an issue with a tap, please include:

- account details
- target details
- entities selected  with meltano select (if you have selected any entities), as the bug may be related to a specific entity
- the full elt command you are running
- full output of the meltano elt command. Logs can get pretty long, so you can add the full log as a snippet in the Meltano project and add a link in the issue.
--->

### What is the current *bug* behavior?
Taps are using cached properties for `meltano invoke/select` even if the tap's properties have changed after `meltano install`.



### What is the expected *correct* behavior?
When running `meltano install`, a tap's properties cache should be invalidated so that `meltano invoke/select` should effectively ""rediscover"" the tap's properties.



### Steps to reproduce
```
# install all taps
1. meltano install
2. meltano invoke tap-custom-tap
# update tap-custom-tap repo with some new schema properties
3. meltano install tap-custom-tap
4. meltano invoke tap-custom-tap
```


### Relevant logs and/or screenshots
After running `meltano install extractor tap-s3-toast`
```
> meltano --log-level=debug invoke tap-s3-toast
[2021-03-04 21:28:53,618] [1|MainThread|root] [DEBUG] Creating engine <meltano.core.project.Project object at 0x7f510102d160>@sqlite:////projects/.meltano/meltano.db
[2021-03-04 21:28:54,642] [1|MainThread|root] [DEBUG] Created configuration at /projects/.meltano/run/tap-s3-toast/tap.config.json
[2021-03-04 21:28:54,643] [1|MainThread|root] [DEBUG] Could not find tap.properties.json in /projects/.meltano/extractors/tap-s3-toast/tap.properties.json, skipping.
[2021-03-04 21:28:54,643] [1|MainThread|root] [DEBUG] Could not find tap.properties.cache_key in /projects/.meltano/extractors/tap-s3-toast/tap.properties.cache_key, skipping.
[2021-03-04 21:28:54,643] [1|MainThread|root] [DEBUG] Could not find state.json in /projects/.meltano/extractors/tap-s3-toast/state.json, skipping.
[2021-03-04 21:28:54,643] [1|MainThread|meltano.core.plugin.singer.tap] [DEBUG] Using cached catalog file
```

### Possible fixes
According to @DouweM and my [Slack conversation](https://meltano.slack.com/archives/C013EKWA2Q1/p1614892532050300), `meltano invoke/select` should have some logic to invalidate caches. Other options are removing the cache when running `meltano install` either by default or with an optional cli flag.



### Further regression test
_Ensure we automatically catch similar issues in the future_

- [ ] Write additional adequate test cases and submit test results
- [ ] Test results should be reviewed by a person from the team",4
79729839,2021-02-24 16:52:39.171,Add Superset as a plugin,"- https://superset.apache.org/
- https://github.com/apache/superset
- https://pypi.org/project/apache-superset

```bash
meltano add analyzer superset

meltano invoke superset db upgrade # Run automatically?
meltano invoke superset fab create-admin
meltano invoke superset init # Run automatically?
meltano invoke superset run
```

Meltano can manage Superset configuration (https://superset.apache.org/docs/installation/configuring-superset) by allowing values to be set for the keys in https://github.com/apache/superset/blob/master/superset/config.py, automatically generating `superset_config.py`, and pointing Superset there by using the `SUPERSET_CONFIG_PATH` env var. Users should also be able to set `SUPERSET_CONFIG_PATH` (or `meltano config superset set config_path <path>`) themselves to use their own config file.

Ideally, Meltano would also be able to inject database connection strings corresponding to loaders directly into Superset so that these don't need to be managed in two places: https://superset.apache.org/docs/databases/installing-database-drivers, https://superset.apache.org/docs/databases/postgres. Possibly through the `DB_CONNECTION_MUTATOR` setting? https://github.com/apache/superset/issues/9045",8
79000530,2021-02-12 20:43:52.805,Let plugin `pip_url` take into account Python version,"The `pip_url` for `airflow` is currently `apache-airflow==1.10.14 --constraint https://raw.githubusercontent.com/apache/airflow/constraints-1.10.14/constraints-3.6.txt`, using a constraints file built specifically for Python 3.6, regardless of the version that's actually used.

With Airflow 1.10.14, this is OK, because the constraints file is actually valid on 3.7 and 3.8 as well, but this is not the case for Airflow 2.0.1's https://raw.githubusercontent.com/apache/airflow/constraints-2.0.1/constraints-3.6.txt.

This can be seen in https://gitlab.com/meltano/meltano/-/merge_requests/2032 and pipelines https://gitlab.com/michelrado/meltano/-/jobs/1026252711 (3.7) and https://gitlab.com/michelrado/meltano/-/jobs/1025856502 (3.8).

One way to solve this would be to let a `PYTHON_VERSION` environment variable to referenced from `pip_url`, like so:

```yaml
pip_url: 'apache-airflow==2.0.1 --constraint https://raw.githubusercontent.com/apache/airflow/constraints-2.0.1/constraints-${PYTHON_VERSION}.txt'
```",4
78832542,2021-02-10 16:46:47.822,Document how to manage incremental replication state without a persistent system database,"As I wrote on Slack:

>>>
Note that there's already a workaround for state management with ephemeral system databases: since `meltano elt` (and `meltano schedule run`) can take a `--state` argument to run with a specific state, and can be run with `--dump=state` to dump the current state instead of running the underlying pipeline, a serverless ELT wrapper can:
1. download the state from S3
2. run the pipeline with `--state=<downloaded state>`
3. dump the current state (from the local ephemeral system database) to a file with `--dump=state > new-state.json`
4. upload the new state to S3
>>>",4
77710021,2021-01-22 22:00:04.111,Pipelines UI should let an arbitrary cron expression be chosen as a schedule interval,"`meltano schedule` already supports arbitrary cron expressions, e.g. `0 */6 * * *` to mean ""every 6 hours"": https://meltano.com/docs/command-line-interface.html#schedule

The UI should support this as well, both when creating a new pipeline and editing an existing one.

At the same time, we should show these intervals correctly: https://gitlab.com/meltano/meltano/-/issues/2527

Update (2021-11-29): To provide a good user experience, I (AJ) think we should also preview the ""next 10 occurrences"" (or similar) so the user can ensure the cron expression is valid and meets their intended schedule.",8
77189415,2021-01-13 22:09:47.612,Remove flakehell now that it's no longer being maintained,"https://github.com/life4/flakehell was added in https://gitlab.com/meltano/meltano/-/merge_requests/1970, but the maintainer has now archived the project: https://github.com/wemake-services/wemake-python-styleguide/issues/1817.

Since it's no longer being maintained, we should move away from it and start using `flake8 --diff` directly.
The docs at https://wemake-python-stylegui.de/en/latest/pages/usage/integrations/legacy.html will likely come in handy as well.",4
76599958,2020-12-30 23:23:54.256,Reuse parent plugin installation directory using `inherit_from` and matching `pip_url` (prevent venv duplication),"Original Description

<details><summary>Click to expand</summary>

When a plugin inherits from another, both get their packages installed into their own venvs at `.meltano/{type}s/{name}` (e.g. `.meltano/extractors/tap-gitlab` and `.meltano/extractors/tap-gitlab--inherited`), even though they could reuse the same package on-disk, which would speed up `meltano install` and reduce the installation footprint.

One way to accomplish this would be to have plugins that share a `pip_url` share an installation directory, by using `.meltano/{type}s/{pip_url}` as the path, with `pip_url` hashed or transformed to a valid directory name. The resulting dirnames are pretty unwieldy though, and this would make it much harder to find a given plugin's installation directory just by browsing the filesystem and looking for its name. Adding a command to print the path (https://gitlab.com/meltano/meltano/-/issues/2337) would help, but there's a cost.

Alternatively, we could have plugins fall back on their parent's installation dir if their `pip_url`s match, so that we'd only have `.meltano/extractors/tap-gitlab` until `tap-gitlab--inherited` changes its `pip_url` and gets a `.meltano/extractors/tap-gitlab--inherited`. Note that the directory names should always correspond to plugins _in the project_, so that names are known to be unique and map 1:1 to `pip_url`s. Plugins inheriting directly from a discoverable plugin (e.g. `tap-postgres--db-one` and `tap-postgres--db-two` both inheriting from `tap-postgres`, without a plugin by that name existing in the project) would not use their parent plugin's name for the installation directory, since the name could refer to multiple variants with their own `pip_url`s.

This approach is consistent with the current behavior, where plugin dir names match project plugin names, with the addition of inheritance (unless `pip_url` is overridden). I think the limitation that it doesn't apply to plugins that don't share a common ancestor in the project, but do share a `pip_url`, is acceptable.

</details>

## Updated Summary (2022-03-03)

There are a few paths forward on this which each have their own pros/cons.

There are also a couple related issues that make the matter overall more complex:

- #3068+
- #2701+ 

## Simplest solution, using `inherits_from`

The simplest solution is to use the `inherits_from` option as a trigger for leveraging the same installation `venv_path` internally within Meltano. 

This rule would apply _only_ if the plugin inheriting from does not also define `pip_url`. If `pip_url` is also defined _and is different_, the `venv_path` for that plugin would be based only on its own name rather than its parent (meaing, a unique venv).

Pseudocode:

```py
    @property
    def venv_name(self) -> string:
        """"""Get the venv name this plugin should use.""""""
        if not self.inherits_from:
            # No parent. Use a unique venv per plugin.
            return self.plugin_name

        if not self.pip_url or self.inherits_from.pip_url == self.pip_url:
            # Use the parent's venv. Plugin is inheriting and there's no difference in pip_url.
            return self.parent.name

        # Default to unique venv per plugin.
        return self.plugin_name
```

Pros:

- It works automatically with users' existing project definitions.
- It speeds up the installation for most projects if they use `inherits_from` at least once in their project.

Cons:

- This would not solve for #3068 or #2701.
  - It doesn't solve for detecting changes in `pip_url`. (#2701)
  - It may or may not be able to solve for inheritance between plugins of different types, for instance: the scenario described in #3068 where it is desirable for `dbt` and `sqlfluff` to share a venv.
    - This is tricky because `inherits_from` was never imagined to solve for inheritance across a `transformer` plugin, for instance, and a `utility` plugin.
    - In theory, this too could be made to work, but even so, the other implications of `inherits_from` seem broader than would applicable to diverse utilities of fundamentally different functions and configuration options.
- It doesn't solve for reconciling plugin names with their venvs if a plugin is renamed within `meltano.yml`.
- It doesn't solve for `pip_url` which just _happen_ to be identical. (Not a common use case anyway.)


## Possible resolution strategy

In sequence, this might get us where we want to go:

1. Solve for the simplest `inherits_from` cases, as described above. This would probably solve for 90% of the venv duplication issues for an average project.
2. To solve for the ""pip_url drift"" issue described in #2701, leave a marker file within the venv page during installation with the text of `pip_url` text. Then check the pip_url against the marker file on each execution. If it differs from the current value of `pip_url`, raise a warning or error that prompts the user to reinstall.
3. To resolve complex venv sharing use cases described in #3068, expand the spec so that plugins can ""inherit"" or ""share"" _only_ the venv of another plugin, without having to inherit all the other types of functionality, such as config, commands, etc. (More details on alternatives are in #3608, and presumably those solutions would stack with the `inherits_from` and 'pip_url drift detection' in the above two issues.)",8
76434934,2020-12-23 19:06:21.486,Health endpoint requires auth,The healthcheck endpoint (api/v1/health) always returns a 401 when requested from curl.,4
76109014,2020-12-16 00:40:22.011,Environment Variable Substitution doesn't work with array values,"### What is the current *bug* behavior?
Environment variables can't be used in the `meltano.yml` file for arrays.



### What is the expected *correct* behavior?
The yaml parser should traverse arrays to substitute environment variables. It would also be nice to add custom yaml variable support to the parser. (e.g. `custom_var: var` -> `database: '{{ custom_var }}'`)



### Steps to reproduce
- In a `meltano.yml` file try to use an environement variable in an array.


### Relevant logs and/or screenshots
```
plugins:
  extractors:
  - name: tap-mysql
    variant: transferwise
    pip_url: pipelinewise-tap-mysql
    config:
      host: host
      user: root
      database: ${DB_NAME}
    select:
    - ${DB_NAME}-users.id
    - ${DB_NAME}-users.email
    metadata:
      ${DB_NAME}-users:
        replication-method: FULL_TABLE
```
`database: ${DB_NAME}` works because it's an object. But it doesn't work in the select because it's an array.

### Possible fixes
Not sure, sorry.



### Further regression test
_Ensure we automatically catch similar issues in the future_

- [ ] Write additional adequate test cases and submit test results
- [ ] Test results should be reviewed by a person from the team",8
74578751,2020-11-18 16:40:53.090,Let project plugin definitions and config be defined in multiple individual YAML files instead of `meltano.yml`,"As I wrote in https://gitlab.com/meltano/meltano/-/issues/2206#note_388496082:

>>>
I think we could also allow users to define their project's taps and targets in their own YAML files, instead of having everything live in `meltano.yml`, since the `select`, `metadata`, `schema`, and `config` properties can grow quite large.

These files could live at `<type>/<name>.yml` in the project, e.g. `extractors/tap-example.yml`:

```yaml
variant: meltano
pip_url: git+https://gitlab.com/meltano/tap-example.git
select: ...
metadata: ...
schema: ...
config: ...
```

We wouldn't need to support variant subdirectories in this case, since only a single variant of a plugin should exist in a project anyway, which also goes for custom plugins.
>>>

------------------

## [Update] Latest spec description:

In `meltano.yml` specifying an include directory:

```yaml
project_id: ...
include_paths:
  - connectors/*.yml
  - schedules/*.yml
...
plugins: ...
schedules: ...
```

Or explicitly with exact file paths:

```yaml
project_id: ...
include_paths:
  - connectors/data-team.yml
  - connectors/business-team.yml
  - schedules/prod-refreshes.yml
...
plugins: ...
schedules: ...
```

And the companion files can be defined as:

```yaml
# connectors/data-team.yml
plugins:
  extractors:
    - name:...

  loaders:
    - name:...
```

```yml
# connectors/business-team.yml
plugins:
  extractors:
    - name:...

  loaders:
    - name:...
```

```yml
# schedules/prod-refreshes.yml
schedules:
  ...
```

Additional info:
- The included files have the same spec as `meltano.yml`, with the exception that some top-level entries like `project_id` might not be permitted.
- Rather than establish a priority between file declarations, collisions would be treated as errors, for instance if two files both declare an `extractor` with the name `tap-gitlab`.",8
