issuekey,created,title,description,storypoints
91083357,2021-02-23 06:37:51,Register view does not update when using gdbmidebugger,"
<h3><details><summary>Original Reporter info from Mantis: <small>ccrause @ccrause</small></summary><small>

- **Reporter name:** Christo Crause
</small></details></h3>

## Description:

A suspected side effect of r62591 is that gdbmidebugger doesn't update register information after the first evaluation.  Although changed register entries are marked as modified, this property is not checked in UpdateFormat.  To fix this I changed setting the Modified property for changed entries to DataValidity := ddsInvalid.

Patch attached. 

## Mantis conversion info:

- **Mantis ID:** 38534
- **Version:** 2.1 (SVN)
- **Fixed in version:** 2.2
- **Fixed in revision:** 60267 (#211ab886b0a35986005411d789cba71ec6f933b6)
- **Monitored by:** » @d.ioannidis (Dimitrios Chr. Ioannidis)
- **Target version:** 2.2",100
91076108,2020-03-08 22:55:41,"Using ""make"" to build Lazarus results in an access violation","
<h3><details><summary>Original Reporter info from Mantis: <small>CuriousKit @CuriousKit</small></summary><small>

- **Reporter name:** J. Gareth Moreton
</small></details></h3>

## Description:

When attempting to build Lazarus with ""make all"", the compiler raises an access violation - e.g:

```
...
make -C ide ide
make[1]: Entering directory `C:/Users/NLO-012/Documents/Programming/lazarus/ide'
../tools/svn2revisioninc.exe .. revision.inc
An unhandled exception occurred at $000000010000919A:
EAccessViolation: Access violation
  $000000010000919A
  $000000010000F318
  $000000010000F0FF
  $000000010000E40B
  $000000010000DECE
  $000000010003980D
  $0000000100001882  fin$00000010,  line 118 of svn2revisioninc.pas
  $000000010000190D  SVNINPATH,  line 109 of svn2revisioninc.pas
  $0000000100003D75  PARAMSVALID,  line 572 of svn2revisioninc.pas
  $00000001000047ED  GITREVISIONFROMGITCOMMIT,  line 769 of svn2revisioninc.pas
  $00000001000048E7  main,  line 788 of svn2revisioninc.pas
  $0000000100004906
  $00000001000159E0
  $0000000100001856
  $00007FF91D487BD4
  $00007FF91DD8CED1
```

make[1]: *** [revisioninc] Error 217<br/>
make[1]: Leaving directory `C:/Users/NLO-012/Documents/Programming/lazarus/ide'<br/>
make: *** [ide] Error 2

## Steps to reproduce:

With the most up-to-date files for Lazarus and FPC, attempt to build Lazarus with the following command line:

make clean all FPC=""\pp\bin\x86_64-win64\ppcx64.exe"" (replace the directory with where the compiler executable gets installed.

## Additional information:

The compiler was built using the following command line:

make distclean all install DATA2INC=C:\Users\NLO-012\Documents\Programming\fpc\utils\bin\x86_64-win64\data2inc.exe OPT=""-O4""

Find attached my error log (generated by specifying ""> errorlog.log 2>&1"" after the make command.

## Mantis conversion info:

- **Mantis ID:** 36774
- **OS:** Microsoft Windows
- **OS Build:** 10 Professional
- **Build:** r44289
- **Platform:** x86_64-win64",200
91055849,2016-03-21 08:41:33,Remove CC-licensed icons from the LCL,"
<h3><details><summary>Original Reporter info from Mantis: <small>kluug.net @onpok</small></summary><small>

- **Reporter name:** Ondrej Pokorny
</small></details></h3>

## Description:

Every LCL application includes icons (at least) from the famfamfam (Silk icon set http://www.famfamfam.com/lab/icons/silk/ ) that are licensed under Creative Commons Attribution 2.5/3.0 license.

As a result every LCL application that does not acknowledge them, breaks the CC license.

LCL is advertised as ""(L)GPL licensed with static linking exception"", which is not true because the LCL includes CC-licensed icons. The CC-licensed icons have to be removed from the LCL.

## Additional information:

The icons are located in ""lcl/images"" and are automatically linked by the LCL into the final executable (through RES files).

## Mantis conversion info:

- **Mantis ID:** 29869
- **Version:** 1.7 (SVN)
- **Fixed in revision:** 52007 (#764da242fd71586ca90b111476217cfe75de819d),52010 (#a41772455c587e4cfbbf7952196a6925e3f9e232),52014 (#965080c1f638ca66037ad50539382e7ca2cfdae4),52015 (#258c8ce7d2185d52ec775d982e30a45c5d6f3d62),52017 (#375a90a350ba344a16a85d70ac298a8dbe7cb7ab),52022 (#2941de50c44dbe6cb3c3c81ab9f52b363dd6fc12),52023 (#4380653d04e638d26fd5c5535b3a05df1281ae14),52038 (#e3734f359ce586d8c39bd8053d1e0b9b4192bff5),52039 (#566977914ef6235d6f55972468fa063b8ecce739)
- **Monitored by:** » dezlov (Denis Kozlov)
- **Target version:** 1.6.2",100
91055456,2016-02-21 18:41:30,Modal Dialog Parent Change in v1.6,"
<h3><details><summary>Original Reporter info from Mantis: <small>JimKueneman</small></summary><small>

- **Reporter name:** Jim Kueneman
</small></details></h3>

## Description:

[Critical Issue] Lazarus 1.6 and up is not usable with OS X.  

The change in the code to find the parent window for modal dialog form causes issues in OS X that are critical.  The dialog becomes the top most window in all the OS X window manager causing system dialogs that are shown from one of these modal dialogs to be pushed down in Z order and hanging the application.  This is apparent in the Lazarus IDE as well.


## Steps to reproduce:

http://forum.lazarus.freepascal.org/index.php/topic,31575.msg202829.html#msg202829

and subsequent messages

## Mantis conversion info:

- **Mantis ID:** 29694
- **OS:** OS X
- **OS Build:** All
- **Platform:** Apple
- **Version:** 1.6
- **Fixed in revision:** 51680 (#46ea37d068adc8b40b299e596d94536d00756402)
- **Monitored by:** » JimKueneman (Jim Kueneman)
- **Target version:** 1.6",100
91054557,2015-12-06 14:28:26,Error when compiling for CustomDrawn widgetset,"
<h3><details><summary>Original Reporter info from Mantis: <small>Bart @flyingsheep</small></summary><small>

- **Reporter name:** Bart Broersma
</small></details></h3>

## Description:

Compiling the CustomDrawn widgetset results in a fatal error:

customdrawnwinapi.inc(1139,97) Error: Wrong number of parameters specified for call to ""DrawButton""

## Steps to reproduce:

Create a new application.<br/>
Set WidgetSet to CustomDrawn.<br/>
Build.

## Additional information:

This is a regression as compared to 1.4 fixes branch.

## Mantis conversion info:

- **Mantis ID:** 29142
- **OS:** Window
- **OS Build:** Win7
- **Build:** r50691
- **Platform:** i386
- **Version:** 1.7 (SVN)
- **Fixed in revision:** r50699 (#6f72c3980af10ade7fc7f3d0687ef50b30a2faf6), r50704 (#bfb40fcde53a55b5a68182a723be5315910a6bdb)
- **Target version:** 1.6",200
91052847,2015-04-09 20:38:08,Paint issue,"
<h3><details><summary>Original Reporter info from Mantis: <small>mftq75</small></summary><small>

- **Reporter name:** C Western
</small></details></h3>

## Description:

In attached project, pushing button has no effect. If the line:

```  TextH := PaintBox1.Canvas.TextHeight('Hello');```<br/>

is replaced by:

```  TextH := 15```<br/>

a focus rectangle is drawn

## Additional information:

This appears to be related to:<br/>
r48643 | zeljko | 2015-04-06 12:04:26 +0100 (Mon, 06 Apr 2015) | 2 lines

Gtk2: fixed crash when GtkDeviceContext widget isn't mapped yet. Use default root win as drawable. issue #27795

which caused my actual program to stop drawing the focus rectangle following a mouse event

## Mantis conversion info:

- **Mantis ID:** 27821
- **OS:** fedora
- **Platform:** x86_64
- **Version:** 1.5 (SVN)
- **Fixed in revision:** 48697 (#894fe3d7d4dd93407f2a33d75d55084b308fe731)",100
91052380,2015-03-05 20:41:41,Setting z-order of objects does not work - regression,"
<h3><details><summary>Original Reporter info from Mantis: <small>Windy</small></summary><small>

- **Reporter name:** Mike Sapsard
</small></details></h3>

## Description:

z-order depends on the order of objects in the .lfm file. The attached example shows two buttons and two comboboxes. The z-order in the lfm file is btn1, cmbox1, cmbox2, btn2. 

1) When the form is reduced in width by dragging the right side, the comboboxes and btn2 slide over btn1. They should slide under.

2) Right clicking and changing the z-order also does not move the object begin ... end block in the .lfm file.


## Steps to reproduce:

Run attached file

## Additional information:

There are several bug reports, patches/fixes for related problems. This may be an accidental regression.

## Mantis conversion info:

- **Mantis ID:** 27609
- **OS:** Linux Mint
- **OS Build:** 17.1
- **Platform:** i7 PC
- **Version:** 1.4RC1
- **Monitored by:** » Windy (Mike Sapsard), » @martin_frb (Martin Friebe), » mike.cornflake (Mike Thompson)",100
91050992,2014-09-02 20:32:23,ShowCalendarPopup() crashes app if performed when form is maximized (Linux QT/GTK2),"
<h3><details><summary>Original Reporter info from Mantis: <small>Bart @flyingsheep</small></summary><small>

- **Reporter name:** Bart Broersma
</small></details></h3>

## Description:

When you do a call to ShowCalendarPopup and you have the current form maximized, the a crash occurs.<br/>
The app gets a SIGABRT and a memorydump is done.

This bug does not show on Win32 WS.<br/>
(I am unable to test GTK2 or Qt on Windows)

## Steps to reproduce:

Unzip, and build attached sample app.<br/>
In Project Options you can switch between GTK2 and QT widgetset.

Run the program from the console<br/>
Click on Button1: a CalendarPopup will show (you can omit this step)<br/>
Maximize the form<br/>
Click on Button1 and wait: the app crashes.<br/>
A memory stacktrace/dump will show on the console

## Additional information:

I attached bot GTK2 and Qt crash dumps as they appear on my system.

## Mantis conversion info:

- **Mantis ID:** 26670
- **OS:** Linux
- **OS Build:** Fedora Core 18
- **Build:** r46104
- **Platform:** i386
- **Version:** 1.3 (SVN)
- **Fixed in revision:** 46115 (#c348278854db03a615f34c2de0a3299c6af7c6d2)
- **Monitored by:** » Alexsander (Alexsander)
- **Target version:** 1.2.6",100
91050246,2014-05-31 21:53:25,SynEdit: SynPasSyn missed coloring or 1.2e+3,"
<h3><details><summary>Original Reporter info from Mantis: <small>Alextp</small></summary><small>

- **Reporter name:** CudaText man
</small></details></h3>

## Description:

1.2e-3 1e-3 10e+2          

such must be 1 token (float number). Now it's 3 tokens, which is bad for future when I want to get 1 token in code.

Maybe SynCppSyn, SynJavaSyn-- Same

## Mantis conversion info:

- **Mantis ID:** 26245
- **Version:** 1.2.2
- **Fixed in version:** 1.3 (SVN)
- **Fixed in revision:** 46388 (#d767272fa96096b724dc691607825722cdf1c630)
- **Target version:** 1.4",100
91104187,2014-03-21 09:45:01,Report doesn't fire frRepEnterRect event if launched in Design mode,"
<h3><details><summary>Original Reporter info from Mantis: <small>nachoap</small></summary><small>

- **Reporter name:** Nacho Asensio
</small></details></h3>

## Description:

Hi!

I've just updated my Lazarus from 1.0.14 to 1.2.0 (sourceforge version). 

If I launch my report with DesignReport and, from Lazreport I show the report, it does'n fire the frRepEnterRect event. If I simply change ""DesignReport"" and use ""ShowReport"" it fires this event (and works correctly).

It worked fine in previous versions, compiled with Lazarus 1.0.12, 1.0.10 and 1.0.14.

I'm working with this event in order to show some design images which varies with a database field value, but that isn't important. If I work with DesignReport it doesn't works and if I work with ShowReport it fires this event perfectly.

My code is this:

``` pascal
procedure TfRecetas.btListadoClick(Sender: TObject);
var iPos : Integer;
    sInforme : String;
begin
     with fInformes, fDatos do
     begin
          try
             qConsulta.Active := False;
             qConsulta.SQL.Clear;

             if MessageDlg('Mostrar informe', 
                           '¿Deseas mostrar el informe detallado?',
                           mtConfirmation, mbYesNo, 0) = mrYes then
             begin
                  sInforme := 'Fichas de recetas.lrf';
                  qConsulta.SQL.Text := zRecetas.SQL.Text;
             end
             else
             begin
                  sInforme := 'listado.lrf';

                  iPos := Pos('order by', zRecetas.SQL.Text);

                  if iPos > 0 then
                  begin
                       qConsulta.SQL.Text := 
                            Copy(zRecetas.SQL.Text, 1, iPos - 1);
                  end
                  else
                  begin
                       qConsulta.SQL.Text := zRecetas.SQL.Text;
                  end;

                  qConsulta.SQL.Add('order by CATEGORIA, NOMBRE');
             end;

             qConsulta.Active := True;

             frDS.DataSet := fDatos.qConsulta;
             frDS.DataSet.DisableControls;

             frRep.LoadFromFile(ExtractFilePath(ParamStr(0)) +
                 'INFORMES\' + sInforme);
             frRep.ShowReport; // ********** 

          except
                ShowMessage('No se pudo mostrar el listado');
          end;

     end;
end;           
```

## Steps to reproduce:

Write a program with two buttons who launchs a report with a TfrPictureView. Put a DesignReport in one of them, and a ShowReport in the other. Put 'Sample' in the memo text of TfrPictureView. Change EnterRect event in FReport in order to do something and place a breakpoint.

When you push ShowReport you go to the EnterRect breakpoint. When you push DesignReport and afterwards you push the ""Eye"" LazReport button (in order to show the report) Lazarus doesn't fire the EnterRect event.

## Additional information:

I'll send you a sample program. If I compile it with previous Lazarus it works fine, but with Lazarus 1.2.0 DesignReport has a bad work.

## Mantis conversion info:

- **Mantis ID:** 25896
- **OS:** Windows 7
- **OS Build:** x64
- **Build:** SVN 44303
- **Platform:** Win32
- **Version:** 1.2.0
- **Fixed in version:** 1.3 (SVN)
- **Fixed in revision:** 44281 (#5f2c42d8c1de757a84fa5faa24e0715572050a46)
- **Target version:** 1.2.4",100
