issuekey,created,title,description,storypoints
109094220,2022-05-25 10:50:48.155,SCORU: WASM: Tickify module initialization,"`Eval.init` from the WebAssembly reference interpreter needs to be tickify. It has a significant time complexity cost and must be broken up.

!5552 introduces lazy vectors instead of list for the module fields, which are then converted into list in `init`, then back to lazy vectors. Tickification can remove these conversions roundtrip by directly going from lazy vector to lazy vector, and evaluate the fields as small steps.

Remaining:
- Remove all uses of to_list/concat/of_list from `Eval.init`",5
95278232,2021-10-12 11:54:14.627,Make tezos-proxy-server honor /chains/main/block/head/header,"`Tezos Commons` is willing to use `tezos-proxy-server` in their deployment. Their main target is to use it for `run_operations`, which works already :muscle:. However, they were surprised that it is not serving `/chains/main/block/head/header` too.

Indeed `tezos-proxy-server` doesn't serve it, because it is registered in a resto `Directory` in `block_directory.ml` while the proxy server serves `Plugin.RPC.rpc_services`. If we were to do this, it would go something like:

```diff
--- a/src/proto_alpha/lib_client/proxy.ml
+++ b/src/proto_alpha/lib_client/proxy.ml
@@ -163,6 +163,28 @@ let init_env_rpc_context (_printer : Tezos_client_base.Client_context.printer)
   initial_context proxy_builder rpc_context mode chain block >>= fun context ->
   return {Tezos_protocol_environment.block_hash; block_header = shell; context}
 
+let block_services_dir (rpc_context : RPC_context.json) =
+  let open Protocol in
+  let module Directory = Resto_directory.Make (RPC_encoding) in
+  let rpc_context = new Protocol_client_context.wrap_rpc_context rpc_context in
+  let open Tezos_shell_services in
+  let path =
+    let open Tezos_rpc.RPC_path in
+    prefix Block_services.chain_path Block_services.path
+  in
+  let service =
+    Tezos_rpc.RPC_service.prefix path Block_services.Empty.S.header
+  in
+  Directory.register Directory.empty service (fun (((), chain), block) ->
+      let res =
+        Protocol_client_context.Alpha_block_services.header
+          rpc_context
+          ~chain
+          ~block
+          ()
+      in
+      assert false)
+
```

or exposing `proxy.ml`'s `proxy_block_header` function in some way.",24
95043610,2021-10-07 13:23:36.887,"Small merge requests are encouraged, but this is not documented","There is consensus in the merge team to favor small merge requests. However, this is not stated in the documentation; and this caused confusion in the past. Also, it happened that small merge requests introducing dead code were rejected because this policy was not well known enough.",1
126542462,2023-04-12 10:48:48.850,Gossipsub: Remove peers from the mesh and fanout on unsubscribe,"Remove peers from the topic mesh when the peer unsubscribes from the topic, as done in the [rust implementation](https://github.com/libp2p/rust-libp2p/blob/b7ba0f728633c1c0e0bc67339e5b5002bb9adb0f/protocols/gossipsub/src/behaviour.rs#L2029).

Additionally, we remove the peers from the fanout on unsubscribe. This is not done in go/rust (they wait until the next heartbeat for the fanout to be cleaned) but we do it in unsusbcribe as it makese sense and is more consistent with the cleaning of mesh on unsubscribe.",100
126049644,2023-03-31 08:28:21.264,Gossipsub: Only graft peers that subscribed to a topic,"We should have the invariant that any time a peer asked to graft us, we should know he subscribed to this topic.",100
125947472,2023-03-29 13:17:19.167,[GS/Automaton] add a Already_published case in [`Publish] output,"Currently, we have one case for `handle_publish`: We don't check if the message is already known. We should add a case `Already_published` for the case where the message is already published",100
125933482,2023-03-29 07:32:39.392,Gossipsub: Fix logic for publishing to direct peers,"From https://gitlab.com/tezos/tezos/-/merge_requests/8248#note_1332465561

> In our implementation, the `direct` peers are only considered in the case where
>
> * mesh is empty for the topic.
> * fanout is empty for the topic.
>
>(i.e. the `match fanout_opt with | None ->` case above)
>
> But in the go implementation, the message is published to the `direct` peers regardless of the `mesh`/`fanout` emptiness: https://github.com/libp2p/go-libp2p-pubsub/blob/56c0e6c5c9dfcc6cd3214e59ef19456dc0171574/gossipsub.go#L997",100
125875704,2023-03-28 08:02:07.538,[GS Automaton] clarify/improve Heartbeat output for prune,"The automaton currently outputs values of the following type for heartbeat:
```ocaml
    | Heartbeat : {
        (* topics per peer to graft to *)
        to_graft : Topic.Set.t Peer.Map.t;
        (* topics per peer to prune from *)
        to_prune : Topic.Set.t Peer.Map.t;
        (* set of peers for which peer exchange (PX) will not be proposed *)
        noPX_peers : Peer.Set.t;
      }
        -> [`Heartbeat] output
```

It seems that the information contained in `to_prune` field don't allow to call `handle_prune`, which requires inputs of type:
```ocaml
  type prune = {
    peer : Peer.t;
    topic : Topic.t;
    px : Peer.t Seq.t;
    backoff : span;
  }
```

In fact, fields `px : Peer.t Seq.t;` and `backoff` (per ""peer and topic"" ?) are missing

See which function needs to be modified: heartbeat or prune?",100
125648644,2023-03-22 19:13:08.113,[GS worker] implement sending messages to peers,,100
125616372,2023-03-22 08:31:57.331,[GS worker] handle join and leave in apply,,100
125527415,2023-03-20 10:20:55.672,[GS worker] implement worker shutdown,"See current implementation of function shutdown in gossipsub_worker.ml

Also unsubscribe from callbacks when shutting down the worker?

Also see discussion in https://gitlab.com/tezos/tezos/-/merge_requests/8116#note_1323535456",100
125526330,2023-03-20 09:56:50.374,[GS Worker] implement the notion of P2P messages,P2p messages handler relies on a Codec to encode/decode messages to/from bytes. The current implementation of messages and Codec is dummy (for typechecking).,100
125519992,2023-03-20 07:57:55.358,[GS worker] handle Received_message application,,100
125519972,2023-03-20 07:57:11.880,[GS worker] handle Send_message application,,100
125519939,2023-03-20 07:55:56.529,[GS worker] handle Publish_message output,,100
125519897,2023-03-20 07:54:44.566,[GS worker] handle Disconnection output,,100
125519879,2023-03-20 07:54:03.636,[GS worker] handle New_connection output,,100
125519853,2023-03-20 07:53:05.747,[GS worker] handle Heartbeat output,,100
125274294,2023-03-15 03:37:08.623,Gossipsub: get_peers should not return peers that are waiting for expiration,"In our implementation, `connection.expire` is used to keep the `connection` in the `connections` for a while after `remove_peer`.

Since peers with a non-none `connections.expire` is a removed peer which is wating for being expired, we shouldn't return them in the `get_peers` function [here](https://gitlab.com/tezos/tezos/blob/de253082858204509d4e91c9c079736abaf8d440/src/lib_gossipsub/tezos_gossipsub.ml#L653).",100
125099090,2023-03-10 12:37:12.719,Gossipsub: backoff and connection clearing,"In the Go implementation:
* `RemovePeer` removes the peers from the state, but does not update the backoffs at all
* the backoffs are removed independently from `RemovePeer`, based on time alone, during heartbeat

In our implementation:
* `RemovePeer` sets an expiring time for the connection, using the `retain_duration` constant
*  the backoffs **and** the connection are possibly removed (based on their expiring times) during the heartbeat; in particular, a connection is removed only if there are no backoffs associated.

I opened this issue to :
- check that this makes sense
- see whether there are obvious simplifications",50
124884495,2023-03-07 14:05:02.458,Gossipsub: prepare gossip messages during heartbeat,,100
124570375,2023-03-01 17:02:38.105,Gossipsub: Score check is missing for IHave control message,"The following discussion from !7594 should be addressed:

- [ ] @linoscope started a [discussion](https://gitlab.com/tezos/tezos/-/merge_requests/7594#note_1296475507): 

    > Missing score check in this `handle` too.",100
124570310,2023-03-01 17:00:50.571,Gossipsub: Score check is missing for IWant,"The following discussion from !7594 should be addressed:

- [ ] @linoscope started a [discussion](https://gitlab.com/tezos/tezos/-/merge_requests/7594#note_1296353868): 

    > The score check is missing ([go implementation](https://github.com/libp2p/go-libp2p-pubsub/blob/56c0e6c5c9dfcc6cd3214e59ef19456dc0171574/gossipsub.go#L699))",100
124570183,2023-03-01 16:57:46.456,Gossipsub: Grafting with negative score,"The following discussion from !7594 should be addressed:

- [ ] @linoscope started a [discussion](https://gitlab.com/tezos/tezos/-/merge_requests/7594#note_1296319510):  (+1 comment)

    > We are missing the score check ([go implmenetation](https://github.com/libp2p/go-libp2p-pubsub/blob/56c0e6c5c9dfcc6cd3214e59ef19456dc0171574/gossipsub.go#L801)). Feel free to address in a future issue, but let's be careful not to forget.",100
124569284,2023-03-01 16:43:03.216,Gossipsub: Implement backoff for pruning,The backoff computation while pruning a peer is not done yet.,100
123288159,2023-02-08 13:12:02.609,Node/logs: remove sections from default stdout logs,"Section are not useful to the user and still occupy a lot of place in the default stdout logs.
Default filedescriptor sink already stores sections, so we can safely remove them from stdout logs.",1
123015056,2023-02-03 16:05:34.443,Node logs: activate daily-logs by default on disk,,4
122477585,2023-01-26 10:06:10.709,Remove pytest framework,,8
122432229,2023-01-25 14:27:15.217,lib_store: higher level of verbosity for a few events,"```
2023-01-24T14:31:21.199-00:00 [validator.blockprechecked_block] prechecked block BMHjBfXHWQs2S93kcRtVcXsMskmvSqHaaLuB8pU2rJTgwFbQQwm
2023-01-24T14:31:21.199-00:00 [node.storestore_prechecked_block] prechecked block   BMHjBfXHWQs2S93kcRtVcXsMskmvSqHaaLuB8pU2rJTgwFbQQwm (level: 31) was stored
2023-01-24T14:31:21.214-00:00 [node.storestore_block] block BMHjBfXHWQs2S93kcRtVcXsMskmvSqHaaLuB8pU2rJTgwFbQQwm (level: 31) was   stored
2023-01-24T14:31:21.214-00:00 [validator.blockvalidation_success] block BMHjBfXHWQs2S93kcRtVcXsMskmvSqHaaLuB8pU2rJTgwFbQQwm validated   Request pushed on 2023-01-24T14:31:21.182-00:00, treated in 8.306us, completed in 31.838ms
2023-01-24T14:31:21.215-00:00 [node.storeset_head] BMHjBfXHWQs2S93kcRtVcXsMskmvSqHaaLuB8pU2rJTgwFbQQwm (level: 31) set as new   head
2023-01-24T14:31:21.216-00:00 [validator.chainhead_increment] Update current head to BMHjBfXHWQs2S93kcRtVcXsMskmvSqHaaLuB8pU2rJTgwFbQQwm   (level 31, timestamp 2022-10-13T16:06:50-00:00, fitness   02::0000001f::::ffffffff::00000000), same branch
```

Store events creates a lot of noise when treating a block. These events should probably be in `Debug` instead of `Info`.",1
122431624,2023-01-25 14:21:36.976,File-descriptor sink: missing dot between section and event name,"fixed by https://gitlab.com/tezos/tezos/-/merge_requests/7494

```
2023-01-24T14:37:11.559-00:00 [validator.chainhead_increment] Update current head to BMHUKJJdXtPEipwTM5SsxRQCE76qbbWnsXibA75sYY6shNcsUJU   (level 10009, timestamp 2022-10-15T19:23:45-00:00, fitness   02::00002719::::ffffffff::00000001), same branch
```

```
2023-01-25T09:49:00.128-00:00 [validator.chain.head_increment] Update current head to BMJNPjiw1DkYn3NXoo6D4UQwBpyDT3rz7zmJ2mANWwxU9YFC1wn   (level 563573, timestamp 2023-01-24T14:22:35-00:00, fitness   02::00089975::::ffffffff::00000000), same branch
```

`validator.chainhead_increment` -> `validator.chain.head_increment`",1
122304482,2023-01-23 14:05:02.310,Logging: add an option enabling rotation of file-descriptor sinks on a daily basis,"
Goal: cut a lot of things from the stdout logging without worrying of debugging

- Add options to file-based sinks to be limited by time
- option: `rotation-days=N`",4
